날짜,종가,시가,고가,저가,거래량,변동 %,log_return
2011.3.8,"1,321.82","1,311.05","1,325.74","1,306.86",,0.89%,0.008181232
2011.3.7,"1,310.13","1,322.72","1,327.68","1,303.99",,-0.83%,-0.009563854
2011.3.4,"1,321.15","1,330.73","1,331.08","1,312.59",,-0.74%,-0.007225094
2011.3.3,"1,330.97","1,312.37","1,332.28","1,312.37",,1.72%,0.014073337
2011.3.2,"1,308.44","1,305.47","1,314.19","1,302.58",,0.16%,0.002272459
2011.3.1,"1,306.33","1,328.64","1,332.09","1,306.14",,-1.57%,-0.016934184
2011.2.28,"1,327.22","1,321.61","1,329.38","1,320.55",,0.56%,0.004235839
2011.2.25,"1,319.88","1,307.34","1,320.61","1,307.34",,1.06%,0.009546285
2011.2.24,"1,306.10","1,307.09","1,310.91","1,294.26",,-0.10%,-0.000757695
2011.2.23,"1,307.40","1,315.44","1,317.91","1,299.55",,-0.61%,-0.006130778
2011.2.22,"1,315.44","1,338.91","1,338.91","1,312.33",,-2.05%,-0.01768464
2011.2.18,"1,343.01","1,340.38","1,344.07","1,338.12",,0.19%,0.001960208
2011.2.17,"1,340.43","1,334.37","1,341.50","1,331.00",,0.31%,0.004531188
2011.2.16,"1,336.32","1,329.51","1,337.61","1,329.51",,0.63%,0.005109114
2011.2.15,"1,328.01","1,330.43","1,330.43","1,324.61",,-0.32%,-0.001820617
2011.2.14,"1,332.32","1,328.73","1,332.96","1,326.90",,0.24%,0.002698185
2011.2.11,"1,329.15","1,318.66","1,330.79","1,316.08",,0.55%,0.007923571
2011.2.10,"1,321.87","1,318.13","1,322.78","1,311.74",,0.07%,0.002833335
2011.2.9,"1,320.88","1,322.48","1,324.54","1,314.89",,-0.28%,-0.001210581
2011.2.8,"1,324.57","1,318.76","1,324.87","1,316.03",,0.42%,0.004395977
2011.2.7,"1,319.05","1,311.85","1,322.85","1,311.85",,0.62%,0.005473426
2011.2.4,"1,310.87","1,307.01","1,311.00","1,301.67",,0.29%,0.002948953
2011.2.3,"1,307.10","1,302.77","1,308.60","1,294.83",,0.24%,0.003318176
2011.2.2,"1,304.03","1,305.91","1,307.61","1,302.62",,-0.27%,-0.001440646
2011.2.1,"1,307.59","1,289.14","1,308.86","1,289.14",,1.67%,0.014210419
2011.1.31,"1,286.12","1,276.50","1,287.17","1,276.50",,0.77%,0.007507976
2011.1.28,"1,276.34","1,299.63","1,302.67","1,275.10",,-1.79%,-0.018083001
2011.1.27,"1,299.54","1,297.51","1,301.29","1,294.41",,0.22%,0.001563313
2011.1.26,"1,296.63","1,291.97","1,299.74","1,291.97",,0.42%,0.003600406
2011.1.25,"1,291.18","1,288.17","1,291.26","1,281.07",,0.03%,0.002333922
2011.1.24,"1,290.84","1,283.29","1,291.93","1,282.47",,0.58%,0.005866076
2011.1.21,"1,283.35","1,283.63","1,291.21","1,282.07",,0.24%,-0.000218155
2011.1.20,"1,280.26","1,280.85","1,283.35","1,271.26",,-0.13%,-0.000460738
2011.1.19,"1,281.92","1,294.52","1,294.60","1,278.92",,-1.01%,-0.009781016
2011.1.18,"1,295.02","1,293.22","1,296.06","1,290.16",,0.14%,0.001390907
2011.1.14,"1,293.24","1,282.90","1,293.24","1,281.24",,0.74%,0.008027557
2011.1.13,"1,283.76","1,285.78","1,286.70","1,280.47",,-0.17%,-0.001572266
2011.1.12,"1,285.96","1,275.65","1,286.87","1,275.65",,0.90%,0.008049669
2011.1.11,"1,274.48","1,272.58","1,277.25","1,269.62",,0.37%,0.001491916
2011.1.10,"1,269.75","1,270.84","1,271.52","1,262.18",,-0.14%,-0.000858068
2011.1.7,"1,271.50","1,274.41","1,276.83","1,261.70",,-0.18%,-0.002286021
2011.1.6,"1,273.85","1,276.29","1,278.17","1,270.43",,-0.21%,-0.001913621
2011.1.5,"1,276.56","1,268.78","1,277.63","1,265.36",,0.50%,0.006113151
2011.1.4,"1,270.20","1,272.95","1,274.12","1,262.66",,-0.13%,-0.002162673
2011.1.3,"1,271.87","1,257.62","1,276.17","1,257.62",,1.13%,0.011267213
2010.12.31,"1,257.64","1,256.76","1,259.34","1,254.19",,-0.02%,0.000699968
2010.12.30,"1,257.88","1,259.44","1,261.09","1,256.32",,-0.15%,-0.001239414
2010.12.29,"1,259.78","1,258.78","1,262.60","1,258.78",,0.10%,0.000794105
2010.12.28,"1,258.51","1,259.10","1,259.90","1,256.22",,0.08%,-0.000468698
2010.12.27,"1,257.54","1,254.66","1,258.43","1,251.48",,0.06%,0.002292812
2010.12.23,"1,256.77","1,257.53","1,258.59","1,254.05",,-0.16%,-0.000604542
2010.12.22,"1,258.84","1,254.94","1,259.39","1,254.94",,0.34%,0.003102899
2010.12.21,"1,254.60","1,249.43","1,255.82","1,249.43",,0.60%,0.004129349
2010.12.20,"1,247.08","1,245.76","1,250.20","1,241.51",,0.25%,0.001059033
2010.12.17,"1,243.91","1,243.63","1,245.81","1,239.87",,0.08%,0.000225122
2010.12.16,"1,242.87","1,236.34","1,243.75","1,232.85",,0.62%,0.005267819
2010.12.15,"1,235.23","1,241.58","1,244.25","1,234.01",,-0.51%,-0.005127575
2010.12.14,"1,241.59","1,241.84","1,246.59","1,238.17",,0.09%,-0.000201334
2010.12.13,"1,240.46","1,242.52","1,246.73","1,240.34",,0.00%,-0.001659297
2010.12.10,"1,240.40","1,233.85","1,240.40","1,232.58",,0.60%,0.005294546
2010.12.9,"1,233.00","1,230.14","1,234.71","1,226.85",,0.38%,0.00232224
2010.12.8,"1,228.28","1,225.02","1,228.93","1,219.50",,0.37%,0.002657646
2010.12.7,"1,223.75","1,227.25","1,235.05","1,223.25",,0.05%,-0.002855979
2010.12.6,"1,223.12","1,223.87","1,225.80","1,220.67",,-0.13%,-0.000612998
2010.12.3,"1,224.71","1,219.93","1,225.57","1,216.82",,0.26%,0.003910601
2010.12.2,"1,221.53","1,206.81","1,221.89","1,206.81",,1.28%,0.012123657
2010.12.1,"1,206.07","1,186.60","1,207.61","1,186.60",,2.16%,0.016275065
2010.11.30,"1,180.55","1,182.96","1,187.40","1,174.14",,-0.61%,-0.002039341
2010.11.29,"1,187.76","1,189.08","1,190.34","1,173.64",,-0.14%,-0.001110719
2010.11.26,"1,189.40","1,194.16","1,194.16","1,186.93",,-0.75%,-0.003994031
2010.11.24,"1,198.35","1,183.70","1,198.62","1,183.70",,1.49%,0.012300485
2010.11.23,"1,180.73","1,192.51","1,192.51","1,176.91",,-1.43%,-0.009927438
2010.11.22,"1,197.84","1,198.07","1,198.94","1,184.58",,-0.16%,-0.000191994
2010.11.19,"1,199.73","1,196.12","1,199.97","1,189.44",,0.25%,0.003013547
2010.11.18,"1,196.69","1,183.75","1,200.29","1,183.75",,1.54%,0.010872047
2010.11.17,"1,178.59","1,178.33","1,183.56","1,175.82",,0.02%,0.000220627
2010.11.16,"1,178.34","1,194.79","1,194.79","1,173.00",,-1.62%,-0.013863769
2010.11.15,"1,197.75","1,200.44","1,207.43","1,197.15",,-0.12%,-0.002243359
2010.11.12,"1,199.21","1,209.07","1,210.50","1,194.08",,-1.18%,-0.008188462
2010.11.11,"1,213.54","1,213.04","1,215.45","1,204.49",,-0.42%,0.000412103
2010.11.10,"1,218.71","1,213.14","1,218.75","1,204.33",,0.44%,0.004580883
2010.11.9,"1,213.40","1,223.59","1,226.84","1,208.94",,-0.81%,-0.008362824
2010.11.8,"1,223.25","1,223.24","1,224.57","1,217.55",,-0.21%,8.17498E-06
2010.11.5,"1,225.85","1,221.20","1,227.08","1,220.29",,0.39%,0.003800499
2010.11.4,"1,221.06","1,198.34","1,221.25","1,198.34",,1.93%,0.018782068
2010.11.3,"1,197.96","1,193.79","1,198.30","1,183.56",,0.37%,0.00348699
2010.11.2,"1,193.57","1,187.86","1,195.88","1,187.86",,0.78%,0.004795447
2010.11.1,"1,184.38","1,185.71","1,195.81","1,177.65",,0.09%,-0.00112232
2010.10.29,"1,183.26","1,183.87","1,185.46","1,179.70",,-0.04%,-0.000515392
2010.10.28,"1,183.78","1,184.47","1,189.53","1,177.10",,0.11%,-0.000582709
2010.10.27,"1,182.45","1,183.84","1,183.84","1,171.70",,-0.27%,-0.001174835
2010.10.26,"1,185.64","1,184.88","1,187.11","1,177.72",,0.00%,0.00064121
2010.10.25,"1,185.62","1,184.74","1,196.14","1,184.74",,0.21%,0.000742503
2010.10.22,"1,183.08","1,180.52","1,183.93","1,178.99",,0.24%,0.002166188
2010.10.21,"1,180.26","1,179.82","1,189.43","1,171.17",,0.18%,0.000372869
2010.10.20,"1,178.17","1,166.74","1,182.94","1,166.74",,1.05%,0.009748852
2010.10.19,"1,165.90","1,178.64","1,178.64","1,159.71",,-1.59%,-0.01086791
2010.10.18,"1,184.71","1,176.83","1,185.53","1,174.55",,0.72%,0.006673636
2010.10.15,"1,176.19","1,177.47","1,181.20","1,167.12",,0.20%,-0.001087668
2010.10.14,"1,173.81","1,177.82","1,178.89","1,166.71",,-0.36%,-0.003410404
2010.10.13,"1,178.10","1,171.32","1,184.38","1,171.32",,0.71%,0.005771653
2010.10.12,"1,169.77","1,164.28","1,172.58","1,155.71",,0.38%,0.004704278
2010.10.11,"1,165.32","1,165.32","1,168.68","1,162.02",,0.01%,0
2010.10.8,"1,165.15","1,158.36","1,167.73","1,155.58",,0.61%,0.005844622
2010.10.7,"1,158.06","1,161.57","1,163.87","1,151.41",,-0.16%,-0.003026347
2010.10.6,"1,159.97","1,159.81","1,162.33","1,154.85",,-0.07%,0.000137944
2010.10.5,"1,160.75","1,140.68","1,162.76","1,140.68",,2.09%,0.017441772
2010.10.4,"1,137.03","1,144.96","1,148.16","1,131.87",,-0.80%,-0.006950102
2010.10.1,"1,146.24","1,143.49","1,150.30","1,139.42",,0.44%,0.002402031
2010.9.30,"1,141.20","1,145.97","1,157.16","1,136.08",,-0.31%,-0.0041711
2010.9.29,"1,144.73","1,146.75","1,148.63","1,140.26",,-0.26%,-0.001763053
2010.9.28,"1,147.70","1,142.31","1,150.00","1,132.09",,0.49%,0.004707412
2010.9.27,"1,142.16","1,148.64","1,149.92","1,142.00",,-0.57%,-0.005657427
2010.9.24,"1,148.67","1,131.69","1,148.90","1,131.69",,2.12%,0.014892661
2010.9.23,"1,124.83","1,131.10","1,136.77","1,122.79",,-0.83%,-0.005558697
2010.9.22,"1,134.28","1,139.49","1,144.38","1,131.58",,-0.48%,-0.004582705
2010.9.21,"1,139.78","1,142.82","1,148.59","1,136.22",,-0.26%,-0.002663631
2010.9.20,"1,142.71","1,126.57","1,144.86","1,126.57",,1.52%,0.014225016
2010.9.17,"1,125.59","1,126.39","1,131.47","1,122.43",,0.08%,-0.000710486
2010.9.16,"1,124.66","1,123.89","1,125.44","1,118.88",,-0.04%,0.000684886
2010.9.15,"1,125.07","1,119.43","1,126.46","1,114.63",,0.35%,0.005025629
2010.9.14,"1,121.10","1,121.16","1,127.36","1,115.58",,-0.07%,-5.35174E-05
2010.9.13,"1,121.90","1,113.38","1,123.87","1,113.38",,1.11%,0.007623243
2010.9.10,"1,109.55","1,104.57","1,110.88","1,103.92",,0.49%,0.004498409
2010.9.9,"1,104.18","1,101.15","1,110.27","1,101.15",,0.48%,0.00274789
2010.9.8,"1,098.87","1,092.36","1,103.26","1,092.36",,0.64%,0.005941886
2010.9.7,"1,091.84","1,102.60","1,102.60","1,091.15",,-1.15%,-0.009806681
2010.9.3,"1,104.51","1,093.61","1,105.10","1,093.61",,1.32%,0.009917647
2010.9.2,"1,090.10","1,080.66","1,090.10","1,080.39",,0.91%,0.00869747
2010.9.1,"1,080.29","1,049.72","1,081.30","1,049.72",,2.95%,0.028706062
2010.8.31,"1,049.33","1,046.88","1,055.14","1,040.88",,0.04%,0.002337553
2010.8.30,"1,048.92","1,062.90","1,064.40","1,048.79",,-1.47%,-0.013239958
2010.8.27,"1,064.59","1,049.27","1,065.21","1,039.70",,1.66%,0.014495064
2010.8.26,"1,047.22","1,056.28","1,061.45","1,045.40",,-0.77%,-0.008614268
2010.8.25,"1,055.33","1,048.98","1,059.38","1,039.83",,0.33%,0.006035251
2010.8.24,"1,051.87","1,063.20","1,063.20","1,046.68",,-1.45%,-0.010713696
2010.8.23,"1,067.36","1,073.36","1,081.58","1,067.08",,-0.40%,-0.005605605
2010.8.20,"1,071.69","1,075.63","1,075.63","1,063.91",,-0.37%,-0.003669695
2010.8.19,"1,075.63","1,092.44","1,092.44","1,070.66",,-1.69%,-0.01550719
2010.8.18,"1,094.16","1,092.08","1,099.77","1,085.76",,0.15%,0.001902811
2010.8.17,"1,092.54","1,081.16","1,100.14","1,081.16",,1.22%,0.010470722
2010.8.16,"1,079.38","1,077.49","1,082.62","1,069.49",,0.01%,0.00175254
2010.8.13,"1,079.25","1,082.22","1,086.25","1,079.00",,-0.40%,-0.002748131
2010.8.12,"1,083.61","1,081.48","1,086.72","1,076.69",,-0.54%,0.001967586
2010.8.11,"1,089.47","1,116.89","1,116.89","1,088.55",,-2.82%,-0.024856698
2010.8.10,"1,121.06","1,122.92","1,127.16","1,111.58",,-0.60%,-0.001657769
2010.8.9,"1,127.79","1,122.80","1,129.24","1,120.91",,0.55%,0.0044344
2010.8.6,"1,121.64","1,122.07","1,123.06","1,107.17",,-0.37%,-0.000383294
2010.8.5,"1,125.81","1,125.78","1,126.56","1,118.81",,-0.13%,2.66478E-05
2010.8.4,"1,127.24","1,121.06","1,128.75","1,119.46",,0.61%,0.005497501
2010.8.3,"1,120.46","1,125.34","1,125.44","1,116.76",,-0.48%,-0.004345897
2010.8.2,"1,125.86","1,107.53","1,127.30","1,107.53",,2.20%,0.016414877
2010.7.30,"1,101.60","1,098.44","1,106.44","1,088.01",,0.01%,0.002872677
2010.7.29,"1,101.53","1,108.07","1,115.90","1,092.82",,-0.42%,-0.005919641
2010.7.28,"1,106.13","1,112.84","1,114.66","1,103.11",,-0.69%,-0.006047869
2010.7.27,"1,113.84","1,117.36","1,120.95","1,109.78",,-0.10%,-0.003155255
2010.7.26,"1,115.01","1,102.89","1,115.01","1,101.30",,1.12%,0.010929366
2010.7.23,"1,102.66","1,092.17","1,103.73","1,087.88",,0.82%,0.0095589
2010.7.22,"1,093.67","1,072.14","1,097.50","1,072.14",,2.25%,0.019882362
2010.7.21,"1,069.59","1,086.67","1,088.96","1,065.25",,-1.28%,-0.015842577
2010.7.20,"1,083.48","1,064.53","1,083.94","1,056.88",,1.14%,0.017644696
2010.7.19,"1,071.25","1,066.85","1,074.70","1,061.11",,0.60%,0.00411581
2010.7.16,"1,064.88","1,093.85","1,093.85","1,063.32",,-2.88%,-0.026841466
2010.7.15,"1,096.48","1,094.46","1,098.66","1,080.53",,0.12%,0.001843958
2010.7.14,"1,095.17","1,095.61","1,099.08","1,087.68",,-0.02%,-0.000401683
2010.7.13,"1,095.34","1,080.65","1,099.46","1,080.65",,1.54%,0.013502105
2010.7.12,"1,078.75","1,077.23","1,080.78","1,070.45",,0.07%,0.001410032
2010.7.9,"1,077.96","1,070.50","1,078.16","1,068.10",,0.72%,0.006944537
2010.7.8,"1,070.25","1,062.92","1,071.25","1,058.24",,0.94%,0.006872428
2010.7.7,"1,060.27","1,028.54","1,060.89","1,028.54",,3.13%,0.030383272
2010.7.6,"1,028.06","1,028.09","1,042.50","1,018.35",,0.54%,-2.91808E-05
2010.7.2,"1,022.58","1,027.65","1,032.95","1,015.93",,-0.47%,-0.004945797
2010.7.1,"1,027.37","1,031.10","1,033.58","1,010.91",,-0.32%,-0.003624055
2010.6.30,"1,030.71","1,040.56","1,048.08","1,028.33",,-1.01%,-0.009511145
2010.6.29,"1,041.24","1,071.10","1,071.10","1,035.18",,-3.10%,-0.028273847
2010.6.28,"1,074.57","1,077.50","1,082.60","1,071.45",,-0.20%,-0.002722961
2010.6.25,"1,076.76","1,075.10","1,083.56","1,067.89",,0.29%,0.001542852
2010.6.24,"1,073.69","1,090.93","1,090.93","1,071.60",,-1.68%,-0.01592923
2010.6.23,"1,092.04","1,095.57","1,099.64","1,085.31",,-0.30%,-0.003227269
2010.6.22,"1,095.31","1,113.90","1,118.50","1,094.18",,-1.61%,-0.016829943
2010.6.21,"1,113.20","1,122.79","1,131.23","1,108.24",,-0.39%,-0.008577908
2010.6.18,"1,117.51","1,116.16","1,121.01","1,113.93",,0.13%,0.001208773
2010.6.17,"1,116.04","1,115.98","1,117.72","1,105.87",,0.13%,5.3763E-05
2010.6.16,"1,114.61","1,114.02","1,118.74","1,107.13",,-0.06%,0.000529473
2010.6.15,"1,115.23","1,091.21","1,115.59","1,091.21",,2.35%,0.021773489
2010.6.14,"1,089.63","1,095.00","1,105.91","1,089.03",,-0.18%,-0.004916174
2010.6.11,"1,091.60","1,082.65","1,092.25","1,077.12",,0.44%,0.00823277
2010.6.10,"1,086.84","1,058.77","1,087.85","1,058.77",,2.95%,0.026166546
2010.6.9,"1,055.69","1,062.75","1,077.74","1,052.25",,-0.59%,-0.006665307
2010.6.8,"1,062.00","1,050.81","1,063.15","1,042.17",,1.10%,0.010592627
2010.6.7,"1,050.47","1,065.84","1,071.36","1,049.86",,-1.35%,-0.014525538
2010.6.4,"1,064.88","1,098.43","1,098.43","1,060.50",,-3.44%,-0.031019771
2010.6.3,"1,102.83","1,098.82","1,105.67","1,091.81",,0.41%,0.003642727
2010.6.2,"1,098.38","1,073.01","1,098.56","1,072.03",,2.58%,0.023368584
2010.6.1,"1,070.71","1,087.30","1,094.77","1,069.89",,-1.72%,-0.015375579
2010.5.28,"1,089.41","1,102.59","1,102.59","1,084.78",,-1.24%,-0.012025692
2010.5.27,"1,103.06","1,074.27","1,103.52","1,074.27",,3.29%,0.026446775
2010.5.26,"1,067.95","1,075.51","1,090.75","1,065.59",,-0.57%,-0.007054045
2010.5.25,"1,074.03","1,067.42","1,074.75","1,040.78",,0.04%,0.006173407
2010.5.24,"1,073.65","1,084.78","1,089.95","1,072.70",,-1.29%,-0.010313143
2010.5.21,"1,087.69","1,067.26","1,090.16","1,055.90",,1.50%,0.018961565
2010.5.20,"1,071.59","1,107.34","1,107.34","1,071.58",,-3.90%,-0.032817216
2010.5.19,"1,115.05","1,119.57","1,124.27","1,100.66",,-0.51%,-0.004045436
2010.5.18,"1,120.80","1,138.78","1,148.66","1,117.20",,-1.42%,-0.015914798
2010.5.17,"1,136.94","1,136.52","1,141.88","1,114.96",,0.11%,0.000369481
2010.5.14,"1,135.68","1,157.19","1,157.19","1,126.14",,-1.88%,-0.018763062
2010.5.13,"1,157.44","1,170.04","1,173.57","1,156.14",,-1.21%,-0.010827266
2010.5.12,"1,171.67","1,155.43","1,172.87","1,155.43",,1.37%,0.013957512
2010.5.11,"1,155.79","1,156.39","1,170.48","1,147.71",,-0.34%,-0.000518991
2010.5.10,"1,159.73","1,122.27","1,163.85","1,122.27",,4.40%,0.0328338
2010.5.7,"1,110.88","1,127.04","1,135.13","1,094.15",,-1.53%,-0.014442233
2010.5.6,"1,128.15","1,164.38","1,167.58","1,065.79",,-3.24%,-0.031609634
2010.5.5,"1,165.87","1,169.24","1,175.95","1,158.15",,-0.66%,-0.002886376
2010.5.4,"1,173.60","1,197.50","1,197.50","1,168.12",,-2.38%,-0.020160102
2010.5.3,"1,202.26","1,188.58","1,205.13","1,188.58",,1.31%,0.011443802
2010.4.30,"1,186.69","1,206.77","1,207.99","1,186.32",,-1.66%,-0.01677945
2010.4.29,"1,206.78","1,193.30","1,209.36","1,193.30",,1.29%,0.011233077
2010.4.28,"1,191.36","1,184.59","1,195.05","1,181.81",,0.65%,0.005698789
2010.4.27,"1,183.71","1,209.92","1,211.38","1,181.62",,-2.34%,-0.021900668
2010.4.26,"1,212.05","1,217.07","1,219.80","1,211.07",,-0.43%,-0.00413319
2010.4.23,"1,217.28","1,207.87","1,217.28","1,205.10",,0.71%,0.007760384
2010.4.22,"1,208.67","1,202.52","1,210.27","1,190.19",,0.23%,0.005101227
2010.4.21,"1,205.94","1,207.16","1,210.99","1,198.85",,-0.10%,-0.001011148
2010.4.20,"1,207.17","1,199.04","1,208.58","1,199.04",,0.81%,0.006757541
2010.4.19,"1,197.52","1,192.06","1,197.87","1,183.68",,0.45%,0.004569849
2010.4.16,"1,192.13","1,210.17","1,210.17","1,186.77",,-1.61%,-0.015019223
2010.4.15,"1,211.67","1,210.77","1,213.92","1,208.50",,0.08%,0.000743052
2010.4.14,"1,210.65","1,198.69","1,210.65","1,198.69",,1.12%,0.009928112
2010.4.13,"1,197.30","1,195.94","1,199.04","1,188.82",,0.07%,0.001136535
2010.4.12,"1,196.48","1,194.94","1,199.20","1,194.71",,0.18%,0.001287938
2010.4.9,"1,194.37","1,187.47","1,194.66","1,187.15",,0.67%,0.005793856
2010.4.8,"1,186.44","1,181.75","1,188.55","1,175.12",,0.34%,0.003960836
2010.4.7,"1,182.45","1,188.23","1,189.60","1,177.25",,-0.59%,-0.004876248
2010.4.6,"1,189.44","1,186.01","1,191.80","1,182.77",,0.17%,0.002887876
2010.4.5,"1,187.44","1,178.71","1,187.73","1,178.71",,0.79%,0.007379109
2010.4.1,"1,178.10","1,171.23","1,181.43","1,170.69",,0.74%,0.005848493
2010.3.31,"1,169.43","1,171.75","1,174.56","1,165.77",,-0.33%,-0.001981907
2010.3.30,"1,173.27","1,173.75","1,177.83","1,168.92",,0.00%,-0.000409029
2010.3.29,"1,173.22","1,167.71","1,174.85","1,167.71",,0.57%,0.004707539
2010.3.26,"1,166.59","1,167.58","1,173.93","1,161.48",,0.07%,-0.000848267
2010.3.25,"1,165.73","1,170.03","1,180.69","1,165.09",,-0.17%,-0.003681889
2010.3.24,"1,167.72","1,172.70","1,173.04","1,166.01",,-0.55%,-0.004255653
2010.3.23,"1,174.17","1,166.47","1,174.72","1,163.83",,0.72%,0.006579421
2010.3.22,"1,165.81","1,157.25","1,167.82","1,152.88",,0.51%,0.007369623
2010.3.19,"1,159.90","1,166.68","1,169.20","1,155.33",,-0.51%,-0.005828314
2010.3.18,"1,165.83","1,166.13","1,167.77","1,161.16",,-0.03%,-0.000257294
2010.3.17,"1,166.21","1,159.94","1,169.84","1,159.94",,0.58%,0.005390895
2010.3.16,"1,159.46","1,150.83","1,160.28","1,150.35",,0.78%,0.007470958
2010.3.15,"1,150.51","1,148.53","1,150.98","1,141.45",,0.05%,0.001722458
2010.3.12,"1,149.99","1,151.71","1,153.41","1,146.97",,-0.02%,-0.001494548
2010.3.11,"1,150.24","1,143.96","1,150.24","1,138.99",,0.40%,0.005474689
2010.3.10,"1,145.61","1,140.22","1,148.26","1,140.09",,0.45%,0.00471602
2010.3.9,"1,140.45","1,137.56","1,145.37","1,134.90",,0.17%,0.002537304
2010.3.8,"1,138.50","1,138.40","1,141.05","1,136.77",,-0.02%,8.78387E-05
2010.3.5,"1,138.70","1,125.12","1,139.38","1,125.12",,1.40%,0.011997564
2010.3.4,"1,122.97","1,119.12","1,123.73","1,116.66",,0.37%,0.003434299
2010.3.3,"1,118.79","1,119.36","1,125.64","1,116.58",,0.04%,-0.000509349
2010.3.2,"1,118.31","1,117.01","1,123.46","1,116.51",,0.23%,0.001163145
2010.3.1,"1,115.71","1,105.36","1,116.11","1,105.36",,1.02%,0.0093199
2010.2.26,"1,104.49","1,103.10","1,107.24","1,097.56",,0.14%,0.001259292
2010.2.25,"1,102.94","1,101.24","1,103.50","1,086.02",,-0.21%,0.001542524
2010.2.24,"1,105.24","1,095.89","1,106.42","1,095.50",,0.97%,0.008495687
2010.2.23,"1,094.60","1,107.49","1,108.58","1,092.18",,-1.21%,-0.011707194
2010.2.22,"1,108.01","1,110.00","1,112.29","1,105.38",,-0.10%,-0.001794402
2010.2.19,"1,109.17","1,105.49","1,112.42","1,100.80",,0.22%,0.003323312
2010.2.18,"1,106.75","1,099.03","1,108.24","1,097.48",,0.66%,0.00699982
2010.2.17,"1,099.51","1,096.14","1,101.03","1,094.72",,0.42%,0.003069708
2010.2.16,"1,094.87","1,079.13","1,095.67","1,079.13",,1.80%,0.014480474
2010.2.12,"1,075.51","1,075.95","1,077.81","1,062.97",,-0.27%,-0.000409025
2010.2.11,"1,078.47","1,067.10","1,080.04","1,060.59",,0.97%,0.010598681
2010.2.10,"1,068.13","1,069.68","1,073.67","1,059.34",,-0.22%,-0.001450082
2010.2.9,"1,070.52","1,060.06","1,079.28","1,060.06",,1.30%,0.009819001
2010.2.8,"1,056.74","1,065.51","1,071.20","1,056.51",,-0.89%,-0.00826486
2010.2.5,"1,066.19","1,064.12","1,067.13","1,044.50",,0.29%,0.00194338
2010.2.4,"1,063.11","1,097.25","1,097.25","1,062.78",,-3.11%,-0.031608475
2010.2.3,"1,097.28","1,100.67","1,102.72","1,093.97",,-0.55%,-0.003084695
2010.2.2,"1,103.32","1,090.05","1,104.73","1,087.96",,1.30%,0.012100249
2010.2.1,"1,089.19","1,073.89","1,089.38","1,073.89",,1.43%,0.014146731
2010.1.29,"1,073.87","1,087.61","1,096.45","1,071.59",,-0.98%,-0.012713682
2010.1.28,"1,084.53","1,096.93","1,100.22","1,078.46",,-1.18%,-0.011368655
2010.1.27,"1,097.50","1,091.94","1,099.51","1,083.11",,0.49%,0.005078935
2010.1.26,"1,092.17","1,095.80","1,103.69","1,089.86",,-0.42%,-0.003318147
2010.1.25,"1,096.78","1,092.40","1,102.97","1,092.40",,0.46%,0.004001504
2010.1.22,"1,091.76","1,115.49","1,115.49","1,090.18",,-2.21%,-0.021502697
2010.1.21,"1,116.48","1,138.68","1,141.58","1,114.84",,-1.89%,-0.019688818
2010.1.20,"1,138.04","1,147.95","1,147.95","1,129.25",,-1.06%,-0.008670258
2010.1.19,"1,150.23","1,136.03","1,150.45","1,135.77",,1.25%,0.012422194
2010.1.15,"1,136.03","1,147.72","1,147.77","1,131.39",,-1.08%,-0.010237637
2010.1.14,"1,148.46","1,145.68","1,150.41","1,143.80",,0.24%,0.002423567
2010.1.13,"1,145.68","1,137.31","1,148.40","1,133.18",,0.83%,0.007332522
2010.1.12,"1,136.22","1,143.81","1,143.81","1,131.77",,-0.94%,-0.006657832
2010.1.11,"1,146.98","1,145.96","1,149.74","1,142.02",,0.17%,0.000889688
2010.1.8,"1,144.98","1,140.52","1,145.39","1,136.22",,0.29%,0.003902871
2010.1.7,"1,141.69","1,136.27","1,142.46","1,131.32",,0.40%,0.004758653
2010.1.6,"1,137.14","1,135.71","1,139.19","1,133.95",,0.05%,0.001258332
2010.1.5,"1,136.52","1,132.66","1,136.63","1,129.66",,0.31%,0.003402113
2010.1.4,"1,132.99","1,116.56","1,133.87","1,116.56",,1.60%,0.014607626
2009.12.31,"1,115.10","1,126.60","1,127.64","1,114.81",,-1.00%,-0.01026016
2009.12.30,"1,126.42","1,125.53","1,126.42","1,121.94",,0.02%,0.000790426
2009.12.29,"1,126.20","1,128.55","1,130.38","1,126.08",,-0.14%,-0.002084489
2009.12.28,"1,127.78","1,127.53","1,130.38","1,123.51",,0.12%,0.000221699
2009.12.24,"1,126.48","1,121.08","1,126.48","1,121.08",,0.53%,0.00480522
2009.12.23,"1,120.59","1,118.84","1,121.58","1,116.00",,0.23%,0.001562898
2009.12.22,"1,118.02","1,114.51","1,120.27","1,114.51",,0.36%,0.003144417
2009.12.21,"1,114.05","1,105.31","1,117.68","1,105.31",,1.05%,0.007876185
2009.12.18,"1,102.47","1,097.86","1,103.74","1,093.88",,0.58%,0.004190287
2009.12.17,"1,096.08","1,106.36","1,106.36","1,095.88",,-1.18%,-0.009335169
2009.12.16,"1,109.18","1,108.61","1,116.21","1,107.96",,0.11%,0.000514025
2009.12.15,"1,107.93","1,114.11","1,114.11","1,105.35",,-0.55%,-0.00556247
2009.12.14,"1,114.11","1,107.84","1,114.76","1,107.84",,0.70%,0.005643706
2009.12.11,"1,106.41","1,103.96","1,108.50","1,101.34",,0.37%,0.002216824
