³¯Â¥,S&P 500,FTSE
2003.10.30,-0.001145585,0.008218009
2003.10.31,0.003623192,-0.003097167
2003.11.3,0.007868458,0.010440688
2003.11.4,-0.005491918,-0.000531
2003.11.5,-0.001330166,-0.006231416
2003.11.6,0.005877351,0.004821744
2003.11.7,-0.004547185,0.012113559
2003.11.10,-0.00580871,-0.008051703
2003.11.11,-0.000477623,0.000759765
2003.11.12,0.011400465,0.005988798
2003.11.13,-0.000188947,0.000411701
2003.11.14,-0.007682496,0.005473218
2003.11.17,-0.006399563,-0.01330163
2003.11.18,-0.009048093,0.003634862
2003.11.19,0.007897566,-0.006288822
2003.11.20,-0.008381148,-0.00449314
2003.11.21,0.001546641,0.002550135
2003.11.24,0.016096927,0.014572626
2003.11.25,0.001709402,0.001436536
2003.11.26,0.004355243,-0.004201399
2003.11.28,-0.00028346,-0.004251072
2003.12.1,0.011182751,0.015401442
2003.12.2,-0.003276083,-0.007077138
2003.12.3,-0.00178295,0.002987153
2003.12.4,0.004685166,-0.003147023
2003.12.5,-0.007695233,-0.002561407
2003.12.8,0.007321227,-0.00165009
2003.12.9,-0.008546659,0.004531211
2003.12.10,-0.001132503,-0.010143518
2003.12.11,0.011454449,-0.00094615
2003.12.12,0.002703586,0.003756241
2003.12.15,-0.005695361,9.20E-05
2003.12.16,0.00662594,-0.003455827
2003.12.17,0.001301357,0.004880754
2003.12.18,0.011728444,0.00984982
2003.12.19,-0.000459158,0.003405379
2003.12.22,0.00385039,0.002648169
2003.12.23,0.002832475,0.003812794
2003.12.24,-0.001826485,0.000855317
2003.12.29,0.01233352,0.002875696
2003.12.30,9.01E-05,0.002889819
2003.12.31,0.002070674,0.001452953
2004.1.2,-0.003062514,0.007410656
2004.1.5,0.012283294,0.000687095
2004.1.6,0.001335768,-0.001796308
2004.1.7,0.002311112,-0.007172961
2004.1.8,0.004959713,0.004728352
2004.1.9,-0.00887396,-0.006227351
2004.1.12,0.004713005,-0.003746121
2004.1.13,-0.005337141,-0.002137306
2004.1.14,0.008260472,0.004785719
2004.1.15,0.001325967,-0.001188674
2004.1.16,0.006866829,0.007110942
2004.1.20,-0.000877732,-0.004169722
2004.1.21,0.007697729,0.002641364
2004.1.22,-0.003229329,-0.007654688
2004.1.23,-0.00210029,-0.003580383
2004.1.26,0.012103417,-0.003435774
2004.1.27,-0.009915711,0.000337363
2004.1.28,-0.013641576,0.004733551
2004.1.29,0.004950068,-0.012748495
2004.1.30,-0.002648774,-0.0047261
2004.2.2,0.003706323,-0.00212036
2004.2.3,0.000616387,0.002097584
2004.2.4,-0.008397839,0.001797682
2004.2.5,0.001862446,-0.003210787
2004.2.6,0.012503465,0.004165203
2004.2.9,-0.002628583,0.00717433
2004.2.10,0.004988414,-0.006674761
2004.2.11,0.01068043,-0.002022521
2004.2.12,-0.004935289,-0.004171564
2004.2.13,-0.005483281,0.007804629
2004.2.17,0.009727365,0.012041275
2004.2.18,-0.004504512,-0.004177716
2004.2.19,-0.004088918,0.016230752
2004.2.20,-0.002618717,-0.000132882
2004.2.23,-0.002713231,0.002057682
2004.2.24,-0.001666594,-0.006096836
2004.2.25,0.004030144,0.002376643
2004.2.26,0.001048676,0.001861826
2004.2.27,-0.000785786,-0.005261943
2004.3.1,0.009648473,0.009923441
2004.3.2,-0.005986743,0.000683038
2004.3.3,0.001652102,-0.003309362
2004.3.4,0.00338263,0.007485559
2004.3.5,0.001730254,-0.002635569
2004.3.8,-0.008419823,0.001472382
2004.3.9,-0.005769751,-0.002594606
2004.3.10,-0.01474966,0.000726288
2004.3.11,-0.015331811,-0.02226887
2004.3.12,0.012391287,0.004981722
2004.3.15,-0.014471512,-0.012274514
2004.3.16,0.005597703,0.003619177
2004.3.17,0.011725353,0.006279773
2004.3.18,-0.001335649,-0.013303865
2004.3.19,-0.011200332,0.004492044
2004.3.22,-0.013060226,-0.019174443
2004.3.23,-0.001278889,-0.003536636
2004.3.24,-0.002471058,-0.002109436
2004.3.25,0.016269389,0.014787785
2004.3.26,-0.000992198,-0.00368797
2004.3.29,0.012911504,0.011227612
2004.3.30,0.004000894,0.001383299
2004.3.31,-0.000710101,-0.00616016
2004.4.1,0.005313509,0.005684159
2004.4.2,0.008443322,0.012370177
2004.4.5,0.007677581,0.0033757
2004.4.6,-0.002088047,-0.001764673
2004.4.7,-0.006728736,-0.000917072
2004.4.8,-0.001052724,0.004688346
2004.4.13,-0.013892776,0.005796474
2004.4.14,-0.001063076,-0.006754681
2004.4.15,0.000531679,0.004471195
2004.4.16,0.005125044,0.007033249
2004.4.19,0.001057083,0.001959598
2004.4.20,-0.015616999,0.005002643
2004.4.21,0.005262466,-0.006389377
2004.4.22,0.013957824,0.007002015
2004.4.23,0.0006139,-0.000393796
2004.4.26,-0.004481357,0.000393796
2004.4.27,0.002287123,0.000852692
2004.4.28,-0.013890955,-0.011252619
2004.4.29,-0.007601879,-0.001105706
2004.4.30,-0.005942751,-0.006615484
2004.5.4,0.00178811,0.012725775
2004.5.5,0.001784918,0.004892131
2004.5.6,-0.006709933,-0.011732857
2004.5.7,-0.013829479,-0.003949154
2004.5.10,-0.010614062,-0.023208742
2004.5.11,0.00769728,0.013446682
2004.5.12,0.001641737,-0.009427649
2004.5.13,-0.000820532,0.009225595
2004.5.14,-0.000638657,-0.002697965
2004.5.17,-0.010643279,-0.008773573
2004.5.18,0.006802747,0.002585798
2004.5.19,-0.002568573,0.012919088
2004.5.20,0.000459158,-0.009684925
2004.5.21,0.004031525,0.000609474
2004.5.24,0.001644587,-0.000564315
2004.5.25,0.015939479,-0.002464141
2004.5.26,0.001705642,0.004584315
2004.5.27,0.005724012,0.003441338
2004.5.28,-0.000535236,-0.005155173
2004.6.1,0.00044605,-0.001807216
2004.6.2,0.003383495,2.26E-05
2004.6.3,-0.007494682,0.002844824
2004.6.4,0.005269987,0.004274568
2004.6.7,0.015820737,0.008316614
2004.6.8,0.001577149,0.002934509
2004.6.9,-0.009588813,-0.003402158
2004.6.10,0.00458595,-0.00075761
2004.6.14,-0.009903698,-0.011393834
2004.6.15,0.005936313,0.005713144
2004.6.16,0.00141243,0.007262845
2004.6.17,-0.00141243,0.000489738
2004.6.18,0.002646671,0.002778057
2004.6.21,-0.004149567,-0.00079929
2004.6.22,0.003620793,-0.007513384
2004.6.23,0.008514425,0.004064683
2004.6.24,-0.002976193,0.00367079
2004.6.25,-0.005538232,-0.00202283
2004.6.28,-0.000970146,0.005458916
2004.6.29,0.00255563,-0.001395179
2004.6.30,0.00404041,-0.010761536
2004.7.1,-0.010486063,-0.008865147
2004.7.2,-0.003105179,-0.003917533
2004.7.6,-0.008208469,-0.00743108
2004.7.7,0.001879616,-0.002818162
2004.7.8,-0.008260799,0.005194817
2004.7.9,0.003330486,0.002758057
2004.7.12,0.001347043,-0.007585834
2004.7.13,0.000717682,-0.000527662
2004.7.14,-0.003233633,0.003413403
2004.7.15,-0.00432784,-0.007322172
2004.7.16,-0.004800516,-0.000345626
2004.7.19,-0.000454071,-0.00418
2004.7.20,0.007060131,0.00422609
2004.7.21,-0.013438866,0.008696006
2004.7.22,0.002647557,-0.016353029
2004.7.23,-0.009711483,0.004633607
2004.7.26,-0.001935217,-0.009125486
2004.7.27,0.009821548,0.008801831
2004.7.28,0.000547895,0.007211099
2004.7.29,0.004554157,0.014245417
2004.7.30,0.001180691,-0.001268145
2004.8.2,0.00443781,0.000588982
2004.8.3,-0.006254836,0.00316549
2004.8.4,-0.001000773,-0.004888104
2004.8.5,-0.016427663,0.00120161
2004.8.6,-0.015573588,-0.017255007
2004.8.9,0.001127184,-0.005432095
2004.8.10,0.012872111,0.008424455
2004.8.11,-0.002970115,-0.008934506
2004.8.12,-0.011781342,0.003680432
2004.8.13,0.00150376,-0.006164848
2004.8.16,0.013525695,0.011258022
2004.8.17,0.002221195,0.001952027
2004.8.18,0.012403117,-0.000803314
2004.8.19,-0.003658987,0.001697676
2004.8.20,0.006485522,0.001511716
2004.8.23,-0.002370101,0.008228436
2004.8.24,0.000456225,0.000499274
2004.8.25,0.007995681,0.0009298
2004.8.26,9.05E-05,0.009542681
2004.8.27,0.002440238,0.008094856
2004.8.31,0.004538448,-0.00688317
2004.9.1,0.001538392,0.009529939
2004.9.2,0.011150192,0.003680469
2004.9.3,-0.004211664,0.00710083
2004.9.7,0.006890716,0.00039433
2004.9.8,-0.004469081,-0.001578255
2004.9.9,0.001879447,-0.004485298
2004.9.10,0.004905687,0.001541341
2004.9.13,0.001689115,0.002965894
2004.9.14,0.002218181,-0.002746138
2004.9.15,-0.007026311,0.000615791
2004.9.16,0.002763048,0.001779262
2004.9.17,0.004440505,0.00754308
2004.9.20,-0.005598273,-0.002508043
2004.9.21,0.006306927,0.006290903
2004.9.22,-0.013999961,-0.003499737
2004.9.23,-0.004680477,-0.005239843
2004.9.24,0.001532567,0.00214292
2004.9.27,-0.005963155,-0.008092771
2004.9.28,0.005963155,0.005730926
2004.9.29,0.004224915,0.004543774
2004.9.30,-0.00017942,-0.003777751
2004.10.1,0.01504859,0.019241363
2004.10.4,0.003264661,0.004753044
2004.10.5,-0.000616822,0.005389356
2004.10.6,0.006589086,-0.00016997
2004.10.7,-0.009944201,-0.001616162
2004.10.8,-0.00763498,4.26E-05
2004.10.11,0.00204763,-0.002855805
2004.10.12,-0.002315022,-0.008057129
2004.10.13,-0.007246733,-0.002822457
2004.10.14,-0.009382117,-0.001165778
2004.10.15,0.004431389,-0.00144832
2004.10.18,0.005220064,0.000843307
2004.10.19,-0.009742094,0.006162617
2004.10.20,0.000453124,-0.008369694
2004.10.21,0.002533709,0.000216596
2004.10.22,-0.009808452,-0.000433238
2004.10.25,-0.00082173,-0.011089559
2004.10.26,0.014778817,0.004132102
2004.10.27,0.012788012,0.010137385
2004.10.28,0.00186443,0.002739166
2004.10.29,0.002480512,-0.004014249
2004.11.1,0.000265405,0.010669062
2004.11.2,0,0.004142207
2004.11.3,0.011171335,0.0053763
2004.11.4,0.016053102,0.002074777
2004.11.5,0.00386615,0.002429211
2004.11.8,-0.001115353,-0.00490674
2004.11.9,-0.00068699,0.000233192
2004.11.10,-0.001031371,0.003554732
2004.11.11,0.009073851,0.008915676
2004.11.12,0.009076705,0.003552476
2004.11.15,-0.000337838,0.001917266
2004.11.16,-0.007121088,-0.006831384
2004.11.17,0.005514798,0.005331227
2004.11.18,0.001352837,0.001958089
2004.11.19,-0.011216024,-0.009303754
2004.11.22,0.005878611,-0.005835342
2004.11.23,-0.000254874,0.001962958
2004.11.24,0.004154837,-0.004861664
2004.11.26,0.00076126,-0.00250661
2004.11.29,-0.003472667,0.001748971
2004.11.30,-0.004080944,-0.009859384
2004.12.1,0.014882737,0.006886423
2004.12.2,-0.00092371,0.003267667
2004.12.3,0.000755826,-0.000694803
2004.12.6,-0.000839842,-0.005300571
2004.12.7,-0.011067574,0.001248479
2004.12.8,0.004830723,-0.005258371
2004.12.9,0.005396303,-0.003300579
2004.12.10,-0.001009591,0.001193725
2004.12.13,0.008966415,0.009076705
2004.12.14,0.003913248,-0.002959958
2004.12.15,0.001909427,0.001142736
2004.12.16,-0.002075637,0.001479384
2004.12.17,-0.007508169,-0.008142539
2004.12.20,0.000418603,0.007276308
2004.12.21,0.008999311,0.000401517
2004.12.22,0.003395308,0.009337215
2004.12.23,0.000413274,0.002153664
2004.12.29,0,0.004512427
2004.12.30,0,6.22E-05
2004.12.31,-0.00131937,-0.001204019
2005.1.4,-0.011798806,0.006769301
2005.1.5,-0.003626095,-0.00849482
2005.1.6,0.003541916,0.003800509
2005.1.7,-0.001432122,0.006158062
2005.1.10,0.00336644,-0.00276437
2005.1.11,-0.006067775,-0.004555156
2005.1.12,0.003965079,-0.007310781
2005.1.13,-0.008625117,0.003485015
2005.1.14,0.005927198,0.004261473
2005.1.18,0.009661911,-0.004715331
2005.1.19,-0.009577491,-0.001161561
2005.1.20,-0.00779665,-0.003638598
2005.1.21,-0.006401251,0.000520611
2005.1.24,-0.003516751,0.001913518
2005.1.25,0.003944778,0.00635896
2005.1.26,0.004866605,0.000804929
2005.1.27,0.000340628,0.001298902
2005.1.28,-0.00264291,-0.00425348
2005.1.31,0.008415912,0.00402681
2005.2.1,0.006833451,0.011046892
2005.2.2,0.003189795,0.002036163
2005.2.3,-0.002769504,-0.001608225
2005.2.4,0.010949167,0.006741279
2005.2.7,-0.001081216,0.007720801
2005.2.8,0.000499168,0.003147778
2005.2.9,-0.00860382,-0.00102144
2005.2.10,0.004185858,0.001921846
2005.2.11,0.006910072,0.008781156
2005.2.14,0.000663515,-0.000475907
2005.2.15,0.003310987,0.003385907
2005.2.16,0.000165262,-0.001127362
2005.2.17,-0.007880261,0.000830811
2005.2.18,0.000666001,-3.95E-05
2005.2.22,-0.014586561,-0.005528215
2005.2.23,0.005557909,-0.008861095
2005.2.24,0.007862859,-0.003292977
2005.2.25,0.009288506,0.006954702
2005.2.28,-0.00645965,-0.007679005
2005.3.1,0.005633818,0.006419924
2005.3.2,-0.000247883,-0.001541033
2005.3.3,0.000330497,0.004396666
2005.3.4,0.009537193,0.004278145
2005.3.7,0.002615022,-0.001808516
2005.3.8,-0.004826777,-0.003247629
2005.3.9,-0.010220992,-0.002957932
2005.3.10,0.001821042,-0.00682857
2005.3.11,-0.007554097,0.004002379
2005.3.14,0.005567342,-0.001406046
2005.3.15,-0.007485687,0.005052541
2005.3.16,-0.008131148,-0.012598528
2005.3.17,0.001765968,-0.003144114
2005.3.18,-0.000420186,0.000243769
2005.3.21,-0.004971571,0.002069638
2005.3.22,-0.010273918,0.000769948
2005.3.23,0.000682536,-0.005463218
2005.3.24,-0.000938607,0.002461127
2005.3.29,-0.00760785,-0.000711274
2005.3.30,0.0136358,-0.003727206
2005.3.31,-0.000677392,-0.001286358
2005.4.1,-0.006543469,0.00399658
2005.4.4,0.002809828,-0.003526765
2005.4.5,0.004496296,0.009390695
2005.4.6,0.002282816,0.000909983
2005.4.7,0.005894258,0.005965114
2005.4.8,-0.008346379,0.001325222
2005.4.11,0,-0.002089025
2005.4.12,0.005571986,-0.005443891
2005.4.13,-0.011856507,0.002947413
2005.4.14,-0.010103691,-0.003109166
2005.4.15,-0.016836291,-0.010938403
2005.4.18,0.002971251,-0.013273575
2005.4.19,0.005916147,0.005886805
2005.4.20,-0.013360894,-0.006943898
2005.4.21,0.019587133,-0.000497843
2005.4.22,-0.006833641,0.006143428
2005.4.25,0.008642349,0.003211796
2005.4.26,-0.008989602,-0.003995721
2005.4.27,0.004072619,-0.011645297
2005.4.28,-0.011480384,0.000167022
2005.4.29,0.011826225,0.002397858
2005.5.3,-0.000860807,0.012315299
2005.5.4,0.012409762,0.004372063
2005.5.5,-0.002640209,0.004047099
2005.5.6,-0.001109262,0.003380446
2005.5.9,0.006382729,-0.001749889
2005.5.10,-0.010746372,-0.003652059
2005.5.11,0.004192878,-0.003480828
2005.5.12,-0.010040848,0.003644334
2005.5.13,-0.004668462,-0.001370185
2005.5.16,0.010087597,-0.000470795
2005.5.17,0.006924584,0.00292353
2005.5.18,0.010002626,0.010337321
2005.5.19,0.004628274,0.00268359
2005.5.20,-0.001512351,0.001832
2005.5.23,0.003860361,0.003613881
2005.5.24,0.000167504,-0.001464056
2005.5.25,-0.003439456,-0.002210168
2005.5.26,0.006366247,0.004695786
2005.5.27,0.001001502,-0.00172324
2005.5.31,-0.006108039,-0.004482284
2005.6.1,0.009023371,0.009423629
2005.6.2,0.001662096,-0.001198083
2005.6.3,-0.00691583,-0.001119508
2005.6.6,0.001253395,-0.003807696
2005.6.7,-0.000167029,0.008955045
2005.6.8,-0.002173914,-0.004287615
2005.6.9,0.005176168,0.001098583
2005.6.10,-0.002334307,0.004223282
2005.6.13,0.002251033,0.003967944
2005.6.14,0.002578286,-0.000713069
2005.6.15,0.0022402,-0.005424052
2005.6.16,0.003722858,0.005067327
2005.6.17,0.005024929,0.006441055
2005.6.20,-0.000739797,-0.001103492
2005.6.21,-0.002057868,0.001989345
2005.6.22,0.000247168,0.003378713
2005.6.23,-0.010933597,0.002956815
2005.6.24,-0.007607778,-0.006945699
2005.6.27,-0.000755572,-0.007014106
2005.6.28,0.009112633,0.009256127
2005.6.29,-0.001499126,0.003666851
2005.6.30,-0.007109728,0.000802168
2005.7.1,0.002598819,0.009304928
2005.7.5,0.0088356,0.001118137
2005.7.6,-0.008417067,0.007581829
2005.7.7,0.002507524,-0.013727725
2005.7.8,0.011619352,0.014224772
2005.7.11,0.006169558,0.001947569
2005.7.12,0.002293579,-0.004818549
2005.7.13,0.000899612,0.00548596
2005.7.14,0.00261246,0.002627172
2005.7.15,0.001140808,-0.005509761
2005.7.18,-0.005553301,-0.003178557
2005.7.19,0.00669281,-0.002438628
2005.7.20,0.004787999,0.002630393
2005.7.21,-0.006660735,0.00122643
2005.7.22,0.005445618,0.003861082
2005.7.25,-0.003816954,0.00549823
2005.7.26,0.001788473,-0.002754849
2005.7.27,0.004538095,0.001406871
2005.7.28,0.005563409,0.001272084
2005.7.29,-0.007667821,0.002274322
2005.8.1,0.000890869,0.001607854
2005.8.2,0.007098521,0.006912622
2005.8.3,0.000723153,0.00090058
2005.8.4,-0.00733608,-0.003155584
2005.8.5,-0.007716401,-0.000150515
2005.8.8,-0.002694429,0.005554006
2005.8.9,0.006763114,0.003623463
2005.8.10,-0.001869539,0.002569547
2005.8.11,0.007053416,-0.003520835
2005.8.12,-0.005996291,-0.002391541
2005.8.15,0.002840565,-0.000299345
2005.8.16,-0.011902961,-0.00410632
2005.8.17,0.000737856,-0.005577028
2005.8.18,-0.000983929,-0.004430986
2005.8.19,0.000574076,0.008183831
2005.8.22,0.001638405,0.001091149
2005.8.23,-0.003361623,-0.003427951
2005.8.24,-0.006591982,-0.004727962
2005.8.25,0.00231214,-0.003703391
2005.8.26,-0.006039315,-0.005265279
2005.8.30,-0.003222211,0.005284305
2005.8.31,0.00979956,0.007789515
2005.9.1,0.001064745,0.005948029
2005.9.2,-0.002951306,-0.00031909
2005.9.6,0.012564414,0.004001127
2005.9.7,0.002429348,0.001249406
2005.9.8,-0.003808602,-0.004688661
2005.9.9,0.007924997,0.003457915
2005.9.12,-0.000725192,0.002943809
2005.9.13,-0.00760583,-0.006926128
2005.9.14,-0.003254152,0.00175941
2005.9.15,0.000407349,0.006728259
2005.9.16,0.007703886,0.004522127
2005.9.19,-0.005589548,0.004023036
2005.9.20,-0.007910982,-0.002452496
2005.9.21,-0.00913023,-0.008659347
2005.9.22,0.003629169,0.002975252
2005.9.23,0.000576155,0.005167013
2005.9.26,0.000246822,0.007269948
2005.9.27,8.23E-05,-0.001064181
2005.9.28,0.000986599,0.008682117
2005.9.29,0.008835859,-0.003025611
2005.9.30,0.000895583,-9.13E-05
2005.10.3,-0.001710446,0.004335477
2005.10.4,-0.009995168,-0.001291391
2005.10.5,-0.015015422,-0.012195496
2005.10.6,-0.00410403,-0.010259159
2005.10.7,0.003686022,-0.001881749
2005.10.10,-0.007217218,0.002272559
2005.10.11,-0.002023439,0.001152931
2005.10.12,-0.006094999,-0.007180924
2005.10.13,-0.000764494,-0.014518422
2005.10.14,0.008293185,0.001859548
2005.10.17,0.002945262,0.002177722
2005.10.18,-0.010134366,-0.004284204
2005.10.19,0.014912446,-0.018425131
2005.10.20,-0.015167126,-0.000716228
2005.10.21,0.001527106,-0.004269281
2005.10.24,0.016646034,0.012657541
2005.10.25,-0.002420803,-0.004908718
2005.10.26,-0.004271542,0.00878016
2005.10.27,-0.010547286,-0.008645089
2005.10.28,0.016405533,0.005886783
2005.10.31,0.007150608,0.019733422
2005.11.1,-0.00348577,0.005064917
2005.11.2,0.009927282,0.002672175
2005.11.3,0.004189434,0.013586234
2005.11.4,0.000163934,-0.001529179
2005.11.7,0.002210488,0.006835498
2005.11.8,-0.003440652,1.83E-05
2005.11.9,0.001721806,-0.003871316
2005.11.10,0.008402383,-0.003000932
2005.11.11,0.003001178,0.007641056
2005.11.14,-0.000729188,0.000896197
2005.11.15,-0.003898007,-0.005573088
2005.11.16,0.001788473,-0.001766395
2005.11.17,0.009377595,0.005509656
2005.11.18,0.004415727,0.007099282
2005.11.21,0.005193572,-0.000181871
2005.11.22,0.005087451,0.003504284
2005.11.23,0.003482669,0.002624697
2005.11.25,0.002052254,0.002319934
2005.11.28,-0.008472949,-0.008435493
2005.11.29,0,0.002479852
2005.11.30,-0.006382152,-0.012424341
2005.12.1,0.012091469,0.011531573
2005.12.2,0.000316231,0.007626555
2005.12.5,-0.00237417,-0.00320696
2005.12.6,0.001266926,0.005140655
2005.12.7,-0.004997829,-0.001807077
2005.12.8,-0.001273277,0.000415917
2005.12.9,0.002862597,-0.002479976
2005.12.12,0.000793714,-0.002885953
2005.12.13,0.005538427,0.001035545
2005.12.14,0.00417307,0.002520789
2005.12.15,-0.001415317,-0.004683934
2005.12.16,-0.002836658,0.006583923
2005.12.19,-0.0058563,0.001481294
2005.12.20,-0.000238142,0.001461079
2005.12.21,0.002537267,0.007094585
2005.12.22,0.00418824,0.001716677
2005.12.23,0.000473037,-0.000285908
2005.12.28,0.00135205,0.004884929
2005.12.29,-0.003024758,0.002752841
2005.12.30,-0.004874745,-0.003464484
2006.1.3,0.016296957,0.011097164
2006.1.4,0.003666034,0.005809021
2006.1.5,1.57E-05,-0.004103181
2006.1.6,0.009355541,0.007108495
2006.1.9,0.003649639,-5.23E-05
2006.1.10,-0.000356611,-0.007477947
2006.1.11,0.003452149,0.007477947
2006.1.12,-0.006294009,0.000627911
2006.1.13,0.001204506,-0.004211048
2006.1.17,-0.003563319,-0.007203332
2006.1.18,-0.003904943,-0.006213332
2006.1.19,0.005548265,0.005195091
2006.1.20,-0.018496284,-0.003660172
2006.1.23,0.001845319,-0.002029418
2006.1.24,0.002402517,-0.00479872
2006.1.25,-0.001722272,0.012453637
2006.1.26,0.007208985,0.003185441
2006.1.27,0.007734003,0.011156214
2006.1.30,0.001144454,-0.001210382
2006.1.31,-0.003991772,-0.003379523
2006.2.1,0.001857533,0.007144185
2006.2.2,-0.009102009,-0.009403562
2006.2.3,-0.00537307,0.00208576
2006.2.6,0.000782903,0.002271999
2006.2.7,-0.008127674,-0.00444476
2006.2.8,0.008625566,-0.003783162
2006.2.9,-0.001478594,0.014496777
2006.2.10,0.002505128,-0.007707767
2006.2.13,-0.003265019,0.005087572
2006.2.14,0.009982788,-0.00020715
2006.2.15,0.003498299,-0.000138124
2006.2.16,0.007301405,0.006436978
2006.2.17,-0.001661091,0.002963574
2006.2.21,-0.003275923,-0.000904383
