³¯Â¥,S&P 500,DAX
2008.12.30,0.022780649,0.011706019
2009.1.2,0.03140672,0.023647276
2009.1.5,-0.00185283,-0.005241068
2009.1.6,0.003783762,0.00671528
2009.1.7,-0.022682397,-0.014307374
2009.1.8,0.004406604,-0.003528668
2009.1.9,-0.02173105,-0.022261337
2009.1.12,-0.022878782,-0.009648994
2009.1.13,0.002296766,-0.014466957
2009.1.14,-0.028845792,-0.052738991
2009.1.15,0.002076253,-0.022231119
2009.1.16,0.006691988,-0.006735877
2009.1.20,-0.053697198,-0.013486951
2009.1.21,0.040648944,0.01250645
2009.1.22,-0.014683213,-0.022019505
2009.1.23,0.01183732,-0.005978827
2009.1.26,0.004876977,0.037957688
2009.1.27,0.009994082,9.95E-05
2009.1.28,0.032983185,0.038563398
2009.1.29,-0.027714241,-0.015157425
2009.1.30,-0.023703378,-0.018720262
2009.2.2,0.002851027,-0.008887953
2009.2.3,0.015407107,0.016696479
2009.2.4,-0.006634755,0.023541096
2009.2.5,0.016810124,0.014862174
2009.2.6,0.026256983,0.026138336
2009.2.9,0.001898593,0.008389822
2009.2.10,-0.046890877,-0.028682215
2009.2.11,0.007621263,0.008506105
2009.2.12,0.006341983,-0.024898667
2009.2.13,-0.008562243,-0.010223113
2009.2.17,-0.03662602,-0.026388299
2009.2.18,-0.003342875,-0.005826095
2009.2.19,-0.011449849,0.000593266
2009.2.20,-0.007529533,-0.03664596
2009.2.23,-0.03946232,-0.030226102
2009.2.24,0.03749212,-0.006720612
2009.2.25,-0.007476232,-0.023566957
2009.2.26,-0.017029366,0.015268331
2009.2.27,-0.019986928,-0.0165415
2009.3.2,-0.040204241,-0.028547633
2009.3.3,-0.011579475,-0.009119108
2009.3.4,0.020220743,0.043653723
2009.3.5,-0.036989592,-0.044636342
2009.3.6,-0.000965322,-0.00893874
2009.3.9,-0.006233029,0.004060203
2009.3.10,0.057662088,0.044906648
2009.3.11,0.002456714,0.012173643
2009.3.12,0.040572827,0.016820742
2009.3.13,0.006072195,-0.008675833
2009.3.16,-0.006544483,0.013368594
2009.3.17,0.03164755,-0.013217939
2009.3.18,0.023358763,-0.006947226
2009.3.19,-0.017548302,0.007389743
2009.3.20,-0.020655932,0.015422815
2009.3.23,0.063472967,0.016194618
2009.3.24,-0.017803165,-0.003368761
2009.3.25,0.008724734,0.011421048
2009.3.26,0.022831487,0.007635838
2009.3.27,-0.015493251,-0.011427128
2009.3.30,-0.026983975,-0.045614327
2009.3.31,0.008799427,0.019055445
2009.4.1,0.021799738,0.013717242
2009.4.2,0.024077674,0.04870322
2009.4.3,0.008786261,0.007216414
2009.4.6,-0.005097819,-0.016394333
2009.4.7,-0.022514545,-0.00845691
2009.4.8,0.010232013,0.016531329
2009.4.9,0.032354455,0.021165978
2009.4.13,0.003967194,0
2009.4.14,-0.018111872,0.015032292
2009.4.15,0.014921944,0.004875828
2009.4.16,0.012512955,0.008523113
2009.4.17,0.005095758,0.011734578
2009.4.20,-0.042201645,-0.037094037
2009.4.21,0.022399871,0.002892021
2009.4.22,-0.004388436,0.018815917
2009.4.23,0.008605804,-0.005982234
2009.4.24,0.01432466,0.028000966
2009.4.27,-0.006173254,0.014734994
2009.4.28,0.000795489,-0.011306627
2009.4.29,0.019405517,0.018784942
2009.4.30,-0.004321488,0.007692872
2009.5.1,0.005462059,0
2009.5.4,0.031383247,0.023198406
2009.5.5,-0.002541578,-0.0091012
2009.5.6,0.017088621,0.006530577
2009.5.7,-0.013344697,-0.019467482
2009.5.8,0.021978189,0.012775866
2009.5.11,-0.015009314,-0.008262616
2009.5.12,-0.002386098,0.003533142
2009.5.13,-0.024010274,-0.028579092
2009.5.14,0.009936446,0.002279703
2009.5.15,-0.011128497,-0.004174914
2009.5.18,0.026329913,0.031222545
2009.5.19,-0.001694356,0.017241842
2009.5.20,-0.00568406,0.016929764
2009.5.21,-0.013518026,-0.019563856
2009.5.22,-0.001892233,0.002866621
2009.5.26,0.025962189,0.019097685
2009.5.27,-0.018735885,-0.000313902
2009.5.28,0.015413214,-0.00521053
2009.5.29,0.01327395,-0.004863861
2009.6.1,0.02101753,0.029694347
2009.6.2,0.001981342,0.005395493
2009.6.3,-0.011471259,-0.018715727
2009.6.4,0.010635051,0.000987693
2009.6.5,-0.005918056,-0.003065988
2009.6.8,0.00108669,-0.011127299
2009.6.9,0.0022095,-0.00410333
2009.6.10,-0.003804711,0.000722865
2009.6.11,0.006210442,0.013262927
2009.6.12,0.002931762,-0.005659363
2009.6.15,-0.020073872,-0.032475501
2009.6.16,-0.014835081,-0.001856897
2009.6.17,-0.001294854,-0.017160321
2009.6.18,0.008211151,0.005624077
2009.6.19,0.001379543,-0.001106949
2009.6.22,-0.02770762,-0.030195313
2009.6.23,0.001833878,0.005711872
2009.6.24,0.005152327,0.022422759
2009.6.25,0.022872773,-0.007777102
2009.6.26,6.53E-05,-0.008696559
2009.6.29,0.007980162,0.024237709
2009.6.30,-0.008481098,-0.018302404
2009.7.1,0.002722123,0.017444317
2009.7.2,-0.027311535,-0.035907948
2009.7.6,0.004963786,-0.003827723
2009.7.7,-0.019746319,-0.014075615
2009.7.8,-0.002656888,-0.004847558
2009.7.9,0.001587338,0.006478727
2009.7.10,-0.001023216,-0.008011421
2009.7.13,0.024127598,0.033899069
2009.7.14,0.005612737,0.009981283
2009.7.15,0.024452741,0.026562852
2009.7.16,0.011299434,0.007374026
2009.7.17,-0.000191394,-0.000323345
2009.7.20,0.00957117,0.003116089
2009.7.21,0.002737931,0.010415322
2009.7.22,0.000702501,0.004446017
2009.7.23,0.023022629,0.022756246
2009.7.24,0.007276784,-0.000858245
2009.7.27,0.003620957,-0.003345788
2009.7.28,-0.001896895,-0.016703082
2009.7.29,-0.002570656,0.019433116
2009.7.30,0.010943882,0.012598004
2009.7.31,0.000688859,-0.003183142
2009.8.3,0.012454686,0.017844403
2009.8.4,0.004225092,-0.000334076
2009.8.5,-0.002679111,-0.009920718
2009.8.6,-0.006976052,-0.003643276
2009.8.7,0.01059548,0.01710473
2009.8.10,-0.001775803,-0.006195103
2009.8.11,-0.011419439,-0.0256528
2009.8.12,0.011811259,0.012541661
2009.8.13,0.006806758,0.008056644
2009.8.14,-0.008074159,-0.017528291
2009.8.17,-0.018656597,-0.018045935
2009.8.18,0.00918653,0.006237584
2009.8.19,0.009660547,0.004119729
2009.8.20,0.010939434,0.009344872
2009.8.21,0.01677524,0.030996789
2009.8.24,-0.000994075,0.006753128
2009.8.25,0.001333574,0.013424017
2009.8.26,0.00074922,-0.004841601
2009.8.27,0.003079481,-0.007751857
2009.8.28,-0.002610955,0.000939298
2009.8.31,-0.004487184,-0.003033116
2009.9.1,-0.021293852,-0.028143815
2009.9.2,-0.001326087,-0.001145994
2009.9.3,0.007122309,-0.005845462
2009.9.4,0.012434326,0.010424793
2009.9.8,0.006575173,0.001285091
2009.9.9,0.007781536,0.019991262
2009.9.10,0.010736071,-0.000300235
2009.9.11,-0.001140584,0.003985513
2009.9.14,0.008796462,0.003682773
2009.9.15,0.003425867,-0.001461009
2009.9.16,0.013916136,0.010452206
2009.9.17,-0.002231223,0.001531409
2009.9.18,0.001592581,-0.001315793
2009.9.21,-0.002326673,-0.005257253
2009.9.22,0.004967246,0.003955703
2009.9.23,-0.011080186,-0.000671463
2009.9.24,-0.011148345,-0.014044891
2009.9.25,-0.004871395,-0.00614084
2009.9.28,0.016695829,0.024878464
2009.9.29,-0.002899781,-0.004064524
2009.9.30,-0.00372032,-0.009351468
2009.10.1,-0.024042295,-0.022664752
2009.10.2,-0.00437974,-0.011772275
2009.10.5,0.013147582,0.005650504
2009.10.6,0.012114192,0.024866331
2009.10.7,0.003722953,-0.001682757
2009.10.8,0.005128192,0.006498766
2009.10.9,0.005812528,0.001820672
2009.10.12,0.004246172,0.009716389
2009.10.13,-0.00164793,-0.011065009
2009.10.14,0.012291121,0.016786447
2009.10.15,0.00567009,-0.003882164
2009.10.16,-0.00640596,-0.017655009
2009.10.19,0.008865039,0.015716029
2009.10.20,-0.00692335,-0.007603804
2009.10.21,-0.008251419,0.001097716
2009.10.22,0.010994328,-0.007364886
2009.10.23,-0.014729811,-0.00828059
2009.10.26,-0.012490208,-0.021369912
2009.10.27,-0.00387621,-0.003162684
2009.10.28,-0.017946056,-0.025750553
2009.10.29,0.021253999,0.017237807
2009.10.30,-0.027809177,-0.032377141
2009.11.2,0.006445243,0.003728295
2009.11.3,0.004304215,-0.010907264
2009.11.4,-0.000611375,0.012210024
2009.11.5,0.018288722,0.013979972
2009.11.6,0.004076379,0.004327667
2009.11.9,0.0191842,0.018929869
2009.11.10,0.001052694,-0.002483907
2009.11.11,0.002251032,0.006239933
2009.11.12,-0.01013026,0.001070496
2009.11.13,0.005401032,0.00440758
2009.11.16,0.013769659,0.015163956
2009.11.17,0.000991196,-0.001734261
2009.11.18,0.000324435,-0.000998187
2009.11.19,-0.010484619,-0.014231367
2009.11.20,-0.003000862,-0.010850048
2009.11.23,0.010340377,0.019511778
2009.11.24,-0.000162787,0.001168934
2009.11.25,0.003734579,0.001441668
2009.11.27,-0.012726849,0.018656459
2009.11.30,0.004170674,-0.011643747
2009.12.1,0.009031881,0.02147497
2009.12.2,0.000189337,0.001762286
2009.12.3,-0.009653956,-0.006010995
2009.12.4,0.005030807,0.011199278
2009.12.7,-0.002055443,-0.004718527
2009.12.8,-0.010114074,-0.013223068
2009.12.9,0.004462701,-0.004480161
2009.12.10,0.003325704,0.010984931
2009.12.11,0.002216824,0.007298615
2009.12.14,0.005643706,-0.000161993
2009.12.15,-0.00556247,-0.000772329
2009.12.16,0.000514025,0.015457393
2009.12.17,-0.009335169,-0.006773213
2009.12.18,0.004190287,-0.002699052
2009.12.21,0.007876185,0.015072905
2009.12.22,0.003144417,0.001092143
2009.12.23,0.001562898,-0.001454265
2009.12.28,0.000221699,0.004161626
2009.12.29,-0.002084489,0.000104804
2009.12.30,0.000790426,-0.007501883
2010.1.4,0.014607626,0.012106118
2010.1.5,0.003402113,-0.002000696
2010.1.6,0.001258332,0.000321546
2010.1.7,0.004758653,0.000425385
2010.1.8,0.003902871,0.001490109
2010.1.11,0.000889688,-0.002881368
2010.1.12,-0.006657832,-0.016088957
2010.1.13,0.007332522,0.004364599
2010.1.14,0.002423567,-0.001701708
2010.1.15,-0.010237637,-0.020314819
2010.1.19,0.012422194,0.011976433
2010.1.20,-0.008670258,-0.018989605
2010.1.21,-0.019688818,-0.022584638
2010.1.22,-0.021502697,-0.007061529
2010.1.25,0.004001504,-0.005574547
2010.1.26,-0.003318147,0.013316518
2010.1.27,0.005078935,-5.67E-05
2010.1.28,-0.011368655,-0.026146386
2010.1.29,-0.012713682,0.007652957
2010.2.1,0.014146731,0.011916191
2010.2.2,0.012100249,0.007984983
2010.2.3,-0.003084695,-0.007564637
2010.2.4,-0.031608475,-0.024621907
2010.2.5,0.00194338,-0.01485868
2010.2.8,-0.00826486,0.001529013
2010.2.9,0.009819001,0.002358069
2010.2.10,-0.001450082,0.000480575
2010.2.11,0.010598681,-0.010644589
2010.2.12,-0.000409025,-0.009060007
2010.2.16,0.014480474,0.003412395
2010.2.17,0.003069708,0.00144749
2010.2.18,0.00699982,0.006141619
2010.2.19,0.003323312,0.016704488
2010.2.22,-0.001794402,-0.009197366
2010.2.23,-0.011707194,-0.019711408
2010.2.24,0.008495687,-0.001210199
2010.2.25,0.001542524,-0.005474537
2010.2.26,0.001259292,0.001692969
2010.3.1,0.0093199,0.010673703
2010.3.2,0.001163145,0.008393039
2010.3.3,-0.000509349,0.010133885
2010.3.4,0.003434299,0.003709861
2010.3.5,0.011997564,0.010462273
2010.3.8,8.78E-05,-0.002690428
2010.3.9,0.002537304,0.002265604
2010.3.10,0.00471602,0.009130753
2010.3.11,0.005474689,0.002611091
2010.3.12,-0.001494548,9.08E-05
2010.3.15,0.001722458,-0.005080609
2010.3.16,0.007470958,0.006013702
2010.3.17,0.005390895,0.004153508
2010.3.18,-0.000257294,0.001168287
2010.3.19,-0.005828314,-0.008207028
2010.3.22,0.007369623,0.004460874
2010.3.23,0.006579421,0.005028184
2010.3.24,-0.004255653,0.000165604
2010.3.25,-0.003681889,0.014636302
2010.3.26,-0.000848267,-0.000950521
2010.3.29,0.004707539,0.001085559
2010.3.30,-0.000409029,-0.007330069
2010.3.31,-0.001981907,0.002302134
2010.4.1,0.005848493,0.007433471
2010.4.5,0.007379109,0
2010.4.6,0.002887876,0.000351937
2010.4.7,-0.004876248,-0.004163338
2010.4.8,0.003960836,-0.004544224
2010.4.9,0.005793856,0.003757631
2010.4.12,0.001287938,-0.005284627
2010.4.13,0.001136535,-0.000874301
2010.4.14,0.009928112,0.001421754
2010.4.15,0.000743052,0.000766413
2010.4.16,-0.015019223,-0.013458829
2010.4.19,0.004569849,0.000623324
2010.4.20,0.006757541,0.011355321
2010.4.21,-0.001011148,-0.008018638
2010.4.22,0.005101227,-0.009761369
2010.4.23,0.007760384,0.010746842
2010.4.26,-0.00413319,0.002366944
2010.4.27,-0.021900668,-0.027682082
2010.4.28,0.005698789,-0.009270967
2010.4.29,0.011233077,0.005605675
2010.4.30,-0.01677945,-0.003233192
2010.5.3,0.011443802,0.007186548
2010.5.4,-0.020160102,-0.027807523
2010.5.5,-0.002886376,-0.010452943
2010.5.6,-0.031609634,-0.001974942
2010.5.7,-0.014442233,-0.013137956
2010.5.10,0.0328338,0.034400704
2010.5.11,-0.000518991,0.019345505
2010.5.12,0.013957512,0.025789439
2010.5.13,-0.010827266,0.001809066
2010.5.14,-0.018763062,-0.027646023
2010.5.17,0.000369481,0.006118978
2010.5.18,-0.015914798,0.001926828
2010.5.19,-0.004045436,-0.017082462
2010.5.20,-0.032817216,-0.026110327
2010.5.21,0.018961565,-0.001023621
2010.5.24,-0.010313143,-0.009048315
2010.5.25,0.006173407,0.001844721
2010.5.26,-0.007054045,0.003925709
2010.5.27,0.026446775,0.02291455
2010.5.28,-0.012025692,-0.002797881
2010.6.1,-0.015375579,0.006260707
2010.6.2,0.023368584,0.009697103
2010.6.3,0.003642727,-0.003470649
2010.6.4,-0.031019771,-0.02372588
2010.6.7,-0.014525538,0.004833039
2010.6.8,0.010592627,-0.008198318
2010.6.9,-0.006665307,0.014950589
2010.6.10,0.026166546,0.016225794
2010.6.11,0.00823277,-0.005782026
2010.6.14,-0.004916174,0.001885859
2010.6.15,0.021773489,0.013980563
2010.6.16,0.000529473,-0.001952571
2010.6.17,5.38E-05,0.006734238
2010.6.18,0.001208773,-0.001109248
2010.6.21,-0.008577908,-0.004350942
2010.6.22,-0.016829943,0.002264471
2010.6.23,-0.003227269,-0.002363222
2010.6.24,-0.01592923,-0.018935021
2010.6.25,0.001542852,-0.007488447
2010.6.28,-0.002722961,0.009767846
2010.6.29,-0.028273847,-0.018254652
2010.6.30,-0.009511145,-0.001129188
2010.7.1,-0.003624055,-0.004799448
2010.7.2,-0.004945797,-0.008715541
2010.7.6,-2.92E-05,0.015865014
2010.7.7,0.030383272,0.016264077
2010.7.8,0.006872428,0.001625003
2010.7.9,0.006944537,-0.000861919
2010.7.12,0.001410032,-0.000454054
2010.7.13,0.013502105,0.01838599
2010.7.14,-0.000401683,-0.000880484
2010.7.15,0.001843958,-0.006228368
2010.7.16,-0.026841466,-0.020522145
2010.7.19,0.00411581,-0.004277662
2010.7.20,0.017644696,-0.011938526
2010.7.21,-0.015842577,-0.003556048
2010.7.22,0.019882362,0.028245353
2010.7.23,0.0095589,0.006684265
2010.7.26,0.010929366,-0.00109881
2010.7.27,-0.003155255,-0.000610384
2010.7.28,-0.006047869,-0.009626695
2010.7.29,-0.005919641,-0.011036401
2010.7.30,0.002872677,0.004002815
2010.8.2,0.016414877,0.016745892
2010.8.3,-0.004345897,0.004442383
2010.8.4,0.005497501,0.006922933
2010.8.5,2.66E-05,0.000120003
2010.8.6,-0.000383294,-0.016078668
2010.8.9,0.0044344,0.003940621
2010.8.10,-0.001657769,-0.004700805
2010.8.11,-0.024856698,-0.013000772
2010.8.12,0.001967586,-0.001096353
2010.8.13,-0.002748131,-0.008587646
2010.8.16,0.00175254,-0.003628096
2010.8.17,0.010470722,0.013150018
2010.8.18,0.001902811,0.000515788
2010.8.19,-0.01550719,-0.022976312
2010.8.20,-0.003669695,-0.012370794
2010.8.23,-0.005605605,-0.001044222
2010.8.24,-0.010713696,-0.004610747
2010.8.25,0.006035251,-0.004394095
2010.8.26,-0.008614268,-0.004167147
2010.8.27,0.014495064,0.008637183
2010.8.30,-0.013239958,-0.01027614
2010.8.31,0.002337553,0.013455019
2010.9.1,0.028706062,0.024452089
2010.9.2,0.00869747,0.002022146
2010.9.3,0.009917647,0.007027514
2010.9.7,-0.009806681,-0.003105722
2010.9.8,0.005941886,0.010618368
2010.9.9,0.00274789,0.012889878
2010.9.10,0.004498409,0.004604479
2010.9.13,0.007623243,0.000506382
2010.9.14,-5.35E-05,0.002174332
2010.9.15,0.005025629,-0.003292311
2010.9.16,0.000684886,-0.000878064
2010.9.17,-0.000710486,-0.01409876
2010.9.20,0.014225016,0.010107176
2010.9.21,-0.002663631,-0.0008107
2010.9.22,-0.004582705,-0.012485496
2010.9.23,-0.005558697,-0.010870878
2010.9.24,0.014892661,0.019950646
2010.9.27,-0.005657427,-0.004604847
2010.9.28,0.004707412,0.002854571
2010.9.29,-0.001763053,-0.007870441
2010.9.30,-0.0041711,0.002410988
2010.10.1,0.002402031,-0.005253958
2010.10.4,-0.006950102,-0.011474118
2010.10.5,0.017441772,0.013558734
2010.10.6,0.000137944,0.00350173
2010.10.7,-0.003026347,-0.00037595
2010.10.8,0.005844622,0.00353312
2010.10.11,0,0.000171185
2010.10.12,0.004704278,0.007569136
2010.10.13,0.005771653,0.014836333
2010.10.14,-0.003410404,0.001387426
2010.10.15,-0.001087668,0.002205039
2010.10.18,0.006673636,0.007825984
2010.10.19,-0.01086791,-0.002718662
2010.10.20,0.009748852,0.00834951
2010.10.21,0.000372869,0.014630765
2010.10.22,0.002166188,0.001657483
2010.10.25,0.000742503,-0.000939429
2010.10.26,0.00064121,-0.003085742
2010.10.27,-0.001174835,-0.003532123
2010.10.28,-0.000582709,-0.000757831
2010.10.29,-0.000515392,0.002335574
2010.11.1,-0.00112232,-0.004867873
2010.11.2,0.004795447,0.008132997
2010.11.3,0.00348699,-0.007267492
2010.11.4,0.018782068,0.008486184
2010.11.5,0.003800499,0.001576558
2010.11.8,8.17E-06,0.000601618
2010.11.9,-0.008362824,0.006764323
2010.11.10,0.004580883,-0.005897893
2010.11.11,0.000412103,-0.00362106
2010.11.12,-0.008188462,0.012504711
2010.11.15,-0.002243359,0.012603073
2010.11.16,-0.013863769,-0.013104046
2010.11.17,0.000220627,0.006150153
2010.11.18,0.010872047,0.009767827
2010.11.19,0.003013547,0.000318599
2010.11.22,-0.000191994,-0.010204207
2010.11.23,-0.009927438,-0.012855124
2010.11.24,0.012300485,0.012266076
2010.11.26,-0.003994031,0.00096265
2010.11.29,-0.001110719,-0.025034958
2010.11.30,-0.002039341,-0.006571775
2010.12.1,0.016275065,0.017373935
2010.12.2,0.012123657,0.008927844
2010.12.3,0.003910601,5.90E-05
2010.12.6,-0.000612998,-0.002277981
2010.12.7,-0.002855979,0.002005749
2010.12.8,0.002657646,-4.59E-05
2010.12.9,0.00232224,-0.007699855
2010.12.10,0.005294546,0.00264116
2010.12.13,-0.001659297,0.000257523
2010.12.14,-0.000201334,0.000371472
2010.12.15,-0.005127575,0.001266413
2010.12.16,0.005267819,0.001625659
2010.12.17,0.000225122,-0.00861022
2010.12.20,0.001059033,0.002599335
2010.12.21,0.004129349,0.004636338
2010.12.22,0.003102899,-0.001597496
2010.12.23,-0.000604542,-0.003591039
2010.12.27,0.002292812,-0.012061988
2010.12.28,-0.000468698,-0.001827047
2010.12.29,0.000794105,0.000848051
2010.12.30,-0.001239414,-0.011842778
2011.1.3,0.011267213,0.002341883
2011.1.4,-0.002162673,-0.000620565
2011.1.5,0.006113151,-0.003776819
2011.1.6,-0.001913621,0.004581201
2011.1.7,-0.002286021,-0.006271457
2011.1.10,-0.000858068,-0.009189013
2011.1.11,0.001491916,0.008997988
2011.1.12,0.008049669,0.015675111
2011.1.13,-0.001572266,-6.08E-05
2011.1.14,0.008027557,0.002870263
2011.1.18,0.001390907,0.006033466
2011.1.19,-0.009781016,-0.011316878
2011.1.20,-0.000460738,-0.0071806
2011.1.21,-0.000218155,0.002086447
2011.1.24,0.005866076,-0.001839058
2011.1.25,0.002333922,-0.0053448
2011.1.26,0.003600406,0.004846622
2011.1.27,0.001563313,0.004894863
2011.1.28,-0.018083001,-0.007388027
2011.1.31,0.007507976,-0.002410381
2011.2.1,0.014210419,0.007114346
2011.2.2,-0.001440646,-0.002634454
2011.2.3,0.003318176,0.002495577
2011.2.4,0.002948953,-6.24E-05
2011.2.7,0.005473426,0.008489145
2011.2.8,0.004395977,0.006723136
2011.2.9,-0.001210581,0.000243169
2011.2.10,0.002833335,0.002408802
2011.2.11,0.007923571,0.006960624
2011.2.14,0.002698185,-0.000972943
2011.2.15,-0.001820617,0.000318968
2011.2.16,0.005109114,9.44E-06
2011.2.17,0.004531188,-0.003166942
2011.2.18,0.001960208,0.000633043
2011.2.22,-0.01768464,0.003454826
2011.2.23,-0.006130778,-0.013874887
2011.2.24,-0.000757695,-0.000588846
2011.2.25,0.009546285,0.00632321
2011.2.28,0.004235839,0.013669134
2011.3.1,-0.016934184,-0.011904001
2011.3.2,0.002272459,0.001683605
2011.3.3,0.014073337,0.00010103
2011.3.4,-0.007225094,-0.011583462
2011.3.7,-0.009563854,0.003373491
2011.3.8,0.008181232,-0.00644279
2011.3.9,7.58E-05,-0.006394442
2011.3.10,-0.015788411,-0.00220623
2011.3.11,0.00835356,-0.002970593
2011.3.14,-0.003695752,-0.004313039
2011.3.15,-0.005127757,-0.003203511
2011.3.16,-0.017805654,-0.027627484
2011.3.17,0.00955307,0.014988101
2011.3.18,0.001956243,-0.007589219
2011.3.21,0.012969023,0.004974118
2011.3.22,-0.003487577,-0.006190823
2011.3.23,0.004131711,0.008155794
2011.3.24,0.006934176,0.019736055
2011.3.25,0.001523462,-0.003651357
2011.3.28,-0.004006648,0.000976173
2011.3.29,0.007661299,-0.002602445
2011.3.30,0.004807284,0.006593749
2011.3.31,-0.001213597,-0.003824351
2011.4.1,0.002201444,0.013072888
2011.4.4,-0.000517546,-0.000454231
