³¯Â¥,S&P 500,CAC
2004.4.8,-0.001052724,-0.004278081
2004.4.13,-0.013892776,0
2004.4.14,-0.001063076,-0.003218887
2004.4.15,0.000531679,-0.00026907
2004.4.16,0.005125044,0.006970538
2004.4.19,0.001057083,-0.001876425
2004.4.20,-0.015616999,-0.000266064
2004.4.21,0.005262466,0.002413841
2004.4.22,0.013957824,0.007709728
2004.4.23,0.0006139,-0.003156236
2004.4.26,-0.004481357,-0.005016512
2004.4.27,0.002287123,-0.001588563
2004.4.28,-0.013890955,-0.010709607
2004.4.29,-0.007601879,-0.007851672
2004.4.30,-0.005942751,0.000272665
2004.5.3,0.009169428,0.010854923
2004.5.4,0.00178811,-0.002432105
2004.5.5,0.001784918,0.012666926
2004.5.6,-0.006709933,-0.016273752
2004.5.7,-0.013829479,-0.000819336
2004.5.10,-0.010614062,-0.013148882
2004.5.11,0.00769728,0.00749275
2004.5.12,0.001641737,-0.011959536
2004.5.13,-0.000820532,0.006373861
2004.5.14,-0.000638657,-0.000276893
2004.5.17,-0.010643279,0.000842105
2004.5.18,0.006802747,0
2004.5.19,-0.002568573,0.010428195
2004.5.20,0.000459158,0.003029888
2004.5.21,0.004031525,-0.004946424
2004.5.24,0.001644587,0.007928955
2004.5.25,0.015939479,0.001094991
2004.5.26,0.001705642,0
2004.5.27,0.005724012,0.002957389
2004.5.28,-0.000535236,-0.009669697
2004.6.1,0.00044605,-0.012442681
2004.6.2,0.003383495,0.004598953
2004.6.3,-0.007494682,0.003241494
2004.6.4,0.005269987,0.010190488
2004.6.7,0.015820737,0.000795018
2004.6.8,0.001577149,-0.004497957
2004.6.9,-0.009588813,-0.005846416
2004.6.10,0.00458595,0.003724399
2004.6.14,-0.009903698,-0.013663977
2004.6.15,0.005936313,0.010179568
2004.6.16,0.00141243,0.003446908
2004.6.17,-0.00141243,0.002381899
2004.6.18,0.002646671,0.010294403
2004.6.21,-0.004149567,-0.004984924
2004.6.22,0.003620793,-0.006878334
2004.6.23,0.008514425,-0.00079187
2004.6.24,-0.002976193,-0.000261404
2004.6.25,-0.005538232,0
2004.6.28,-0.000970146,0.008635406
2004.6.29,0.00255563,-0.000784827
2004.6.30,0.00404041,-0.005771265
2004.7.1,-0.010486063,-0.011296587
2004.7.2,-0.003105179,-0.005310687
2004.7.6,-0.008208469,-0.006681837
2004.7.7,0.001879616,-0.001877431
2004.7.8,-0.008260799,0.007790503
2004.7.9,0.003330486,0.003753356
2004.7.12,0.001347043,-0.002417731
2004.7.13,0.000717682,-0.002681686
2004.7.14,-0.003233633,0.002692516
2004.7.15,-0.00432784,-0.010822616
2004.7.16,-0.004800516,-0.001630435
2004.7.19,-0.000454071,-0.002730004
2004.7.20,0.007060131,0.005460019
2004.7.21,-0.013438866,-0.001889594
2004.7.22,0.002647557,-0.005207631
2004.7.23,-0.009711483,-0.005213347
2004.7.26,-0.001935217,-0.008842279
2004.7.27,0.009821548,0.006082407
2004.7.28,0.000547895,-0.002466768
2004.7.29,0.004554157,0.013572412
2004.7.30,0.001180691,0.001077877
2004.8.2,0.00443781,-0.000812678
2004.8.3,-0.006254836,0.003502631
2004.8.4,-0.001000773,-0.004888657
2004.8.5,-0.016427663,-0.001625136
2004.8.6,-0.015573588,-0.013530512
2004.8.9,0.001127184,-0.00781472
2004.8.10,0.012872111,0.010061572
2004.8.11,-0.002970115,-0.009198671
2004.8.12,-0.011781342,-0.009515885
2004.8.13,0.00150376,0.004800235
2004.8.16,0.013525695,0.014915149
2004.8.17,0.002221195,0.005016733
2004.8.18,0.012403117,0.004721575
2004.8.19,-0.003658987,-0.006358003
2004.8.20,0.006485522,-0.002219141
2004.8.23,-0.002370101,0.008515365
2004.8.24,0.000456225,0.002187586
2004.8.25,0.007995681,-0.00272554
2004.8.26,9.05E-05,0.000542005
2004.8.27,0.002440238,0.003507356
2004.8.30,-0.007793424,-0.002965361
2004.8.31,0.004538448,-0.008695707
2004.9.1,0.001538392,0.000543774
2004.9.2,0.011150192,0.007872988
2004.9.3,-0.004211664,0.009698352
2004.9.7,0.006890716,0.003205131
2004.9.8,-0.004469081,-0.001335649
2004.9.9,0.001879447,-0.003762434
2004.9.10,0.004905687,0.0058934
2004.9.13,0.001689115,0.004042587
2004.9.14,0.002218181,-0.002424897
2004.9.15,-0.007026311,-0.002973377
2004.9.16,0.002763048,-0.000270819
2004.9.17,0.004440505,0.009174376
2004.9.20,-0.005598273,-0.002157498
2004.9.21,0.006306927,0.009162015
2004.9.22,-0.013999961,-0.008903337
2004.9.23,-0.004680477,-0.007361996
2004.9.24,0.001532567,0.004096687
2004.9.27,-0.005963155,-0.002184003
2004.9.28,0.005963155,0.006564575
2004.9.29,0.004224915,0.004082194
2004.9.30,-0.00017942,-0.014455454
2004.10.1,0.01504859,0.016502471
2004.10.4,0.003264661,-0.000797342
2004.10.5,-0.000616822,0.002123707
2004.10.6,0.006589086,-0.001061853
2004.10.7,-0.009944201,-0.006104863
2004.10.8,-0.00763498,-0.000267415
2004.10.11,0.00204763,-0.001072961
2004.10.12,-0.002315022,-0.005398124
2004.10.13,-0.007246733,-0.006493529
2004.10.14,-0.009382117,-0.003814719
2004.10.15,0.004431389,0.004922077
2004.10.18,0.005220064,-0.007351973
2004.10.19,-0.009742094,0.000812238
2004.10.20,0.000453124,-0.000819113
2004.10.21,0.002533709,0.000542888
2004.10.22,-0.009808452,0.000543183
2004.10.25,-0.00082173,-0.003044142
2004.10.26,0.014778817,0.000553097
2004.10.27,0.012788012,0.01039681
2004.10.28,0.00186443,0.004584072
2004.10.29,0.002480512,-0.002695419
2004.11.1,0.000265405,0.008343475
2004.11.2,0,0.00666758
2004.11.3,0.011171335,-0.006614656
2004.11.4,0.016053102,0.000265851
2004.11.5,0.00386615,-0.002378122
2004.11.8,-0.001115353,-0.001589404
2004.11.9,-0.00068699,-0.00159109
2004.11.10,-0.001031371,-0.000528821
2004.11.11,0.009073851,0.014740988
2004.11.12,0.009076705,-0.003909819
2004.11.15,-0.000337838,-0.007048717
2004.11.16,-0.007121088,-0.008146149
2004.11.17,0.005514798,0.011258137
2004.11.18,0.001352837,-0.001306336
2004.11.19,-0.011216024,-0.008660335
2004.11.22,0.005878611,-0.000264936
2004.11.23,-0.000254874,-0.004495578
2004.11.24,0.004154837,-0.009255652
2004.11.26,0.00076126,-0.000792707
2004.11.29,-0.003472667,-0.003431441
2004.11.30,-0.004080944,-0.008210879
2004.12.1,0.014882737,0.012182354
2004.12.2,-0.00092371,0.001048218
2004.12.3,0.000755826,-0.010245722
2004.12.6,-0.000839842,0.002655339
2004.12.7,-0.011067574,0.005818583
2004.12.8,0.004830723,0.004513482
2004.12.9,0.005396303,-0.004783427
2004.12.10,-0.001009591,-0.002382529
2004.12.13,0.008966415,0.006851147
2004.12.14,0.003913248,-0.002354481
2004.12.15,0.001909427,-0.004455518
2004.12.16,-0.002075637,0
2004.12.17,-0.007508169,-0.018218326
2004.12.20,0.000418603,0.003456991
2004.12.21,0.008999311,0.004511086
2004.12.22,0.003395308,0.003945816
2004.12.23,0.000413274,0.003408052
2004.12.27,-0.004306425,0.000785238
2004.12.28,0.00711217,0.001567808
2004.12.29,0,-0.00182458
2004.12.30,0,-0.000260858
2004.12.31,-0.00131937,0.000784416
2005.1.3,-0.008119349,0.006755027
2005.1.4,-0.011798806,0.005441133
2005.1.5,-0.003626095,-0.000520833
2005.1.6,0.003541916,0.005709852
2005.1.7,-0.001432122,0.006716636
2005.1.10,0.00336644,0.000257632
2005.1.11,-0.006067775,-0.007496481
2005.1.12,0.003965079,-0.007816611
2005.1.13,-0.008625117,-0.001562907
2005.1.14,0.005927198,0.008329043
2005.1.18,0.009661911,0.002063984
2005.1.19,-0.009577491,-0.001805753
2005.1.20,-0.00779665,0
2005.1.21,-0.006401251,0.003378821
2005.1.24,-0.003516751,0.003899654
2005.1.25,0.003944778,0.009574404
2005.1.26,0.004866605,0.000257566
2005.1.27,0.000340628,0.000771109
2005.1.28,-0.00264291,-0.004378629
2005.1.31,0.008415912,0.004096268
2005.2.1,0.006833451,0.007130155
2005.2.2,0.003189795,0.001012658
2005.2.3,-0.002769504,-0.004568536
2005.2.4,0.010949167,0.003034904
2005.2.7,-0.001081216,0.002513196
2005.2.8,0.000499168,0.001756367
2005.2.9,-0.00860382,-0.004522621
2005.2.10,0.004185858,0.001511335
2005.2.11,0.006910072,0.006998279
2005.2.14,0.000663515,-0.001493281
2005.2.15,0.003310987,0.004724614
2005.2.16,0.000165262,-0.003238264
2005.2.17,-0.007880261,-0.001246417
2005.2.18,0.000666001,0.007218451
2005.2.22,-0.014586561,-0.005231049
2005.2.23,0.005557909,0.000251288
2005.2.24,0.007862859,-0.002009546
2005.2.25,0.009288506,0.00771436
2005.2.28,-0.00645965,-0.004459869
2005.3.1,0.005633818,0.00717736
2005.3.2,-0.000247883,0.002956395
2005.3.3,0.000330497,-0.000246336
2005.3.4,0.009537193,0.00539217
2005.3.7,0.002615022,0.003901492
2005.3.8,-0.004826777,-0.003665245
2005.3.9,-0.010220992,-0.005880928
2005.3.10,0.001821042,-0.001731174
2005.3.11,-0.007554097,-0.004679235
2005.3.14,0.005567342,0.000246822
2005.3.15,-0.007485687,0.003439807
2005.3.16,-0.008131148,-0.010629194
2005.3.17,0.001765968,0.000993049
2005.3.18,-0.000420186,0.002967361
2005.3.21,-0.004971571,-0.004944386
2005.3.22,-0.010273918,0.001978729
2005.3.23,0.000682536,0.004723439
2005.3.24,-0.000938607,0.007143767
2005.3.29,-0.00760785,0.005402764
2005.3.30,0.0136358,0.00098401
2005.3.31,-0.000677392,-0.006125218
2005.4.1,-0.006543469,0.001716739
2005.4.4,0.002809828,-0.001969474
2005.4.5,0.004496296,0.002205613
2005.4.6,0.002282816,0.002438431
2005.4.7,0.005894258,0.006806054
2005.4.8,-0.008346379,-0.002664408
2005.4.11,0,0.001216101
2005.4.12,0.005571986,-0.004629074
2005.4.13,-0.011856507,-0.000485791
2005.4.14,-0.010103691,0.001949793
2005.4.15,-0.016836291,-0.010853585
2005.4.18,0.002971251,-0.00631714
2005.4.19,0.005916147,-0.002017146
2005.4.20,-0.013360894,-0.007060039
2005.4.21,0.019587133,0.002787988
2005.4.22,-0.006833641,-0.001004016
2005.4.25,0.008642349,0.003759874
2005.4.26,-0.008989602,-0.001250782
2005.4.27,0.004072619,-0.011867328
2005.4.28,-0.011480384,-0.010673545
2005.4.29,0.011826225,0.004098366
2005.5.2,0.004657188,0.00304337
2005.5.3,-0.000860807,0.00328076
2005.5.4,0.012409762,0.005259874
2005.5.5,-0.002640209,0.005214165
2005.5.6,-0.001109262,0.00445435
2005.5.9,0.006382729,-0.001731602
2005.5.10,-0.010746372,-0.006947919
2005.5.11,0.004192878,-0.002748284
2005.5.12,-0.010040848,0.002482007
2005.5.13,-0.004668462,0.004965253
2005.5.16,0.010087597,0.001984128
2005.5.17,0.006924584,-0.001732459
2005.5.18,0.010002626,0.011271866
2005.5.19,0.004628274,0.000728597
2005.5.20,-0.001512351,0.003394766
2005.5.23,0.003860361,0.001444739
2005.5.24,0.000167504,-0.000722456
2005.5.25,-0.003439456,-0.000723327
2005.5.26,0.006366247,0.007916558
2005.5.27,0.001001502,-0.003345284
2005.5.31,-0.006108039,-0.001668057
2005.6.1,0.009023371,0.011117796
2005.6.2,0.001662096,0.002117897
2005.6.3,-0.00691583,-0.006816339
2005.6.6,0.001253395,-0.003544008
2005.6.7,-0.000167029,0.006111914
2005.6.8,-0.002173914,0.00117495
2005.6.9,0.005176168,-0.00117744
2005.6.10,-0.002334307,-0.000234274
2005.6.13,0.002251033,0.003735704
2005.6.14,0.002578286,0.000700525
2005.6.15,0.0022402,-0.006069113
2005.6.16,0.003722858,-0.00326874
2005.6.17,0.005024929,0.004188001
2005.6.20,-0.000739797,-0.002798509
2005.6.21,-0.002057868,0.002557249
2005.6.22,0.000247168,0.001158614
2005.6.23,-0.010933597,0.001388246
2005.6.24,-0.007607778,0
2005.6.27,-0.000755572,-0.00376294
2005.6.28,0.009112633,0.006086161
2005.6.29,-0.001499126,0.005104419
2005.6.30,-0.007109728,0.000926355
2005.7.1,0.002598819,0.010381914
2005.7.5,0.0088356,-0.002301497
2005.7.6,-0.008417067,0.003666365
2005.7.7,0.002507524,-0.009931944
2005.7.8,0.011619352,0.008465901
2005.7.11,0.006169558,0.001360853
2005.7.12,0.002293579,0.000227041
2005.7.13,0.000899612,0.005207755
2005.7.14,0.00261246,0.004270149
2005.7.15,0.001140808,0.000897263
2005.7.18,-0.005553301,-0.002242656
2005.7.19,0.00669281,0.009806185
2005.7.20,0.004787999,0
2005.7.21,-0.006660735,-0.00287579
2005.7.22,0.005445618,-0.002661936
2005.7.25,-0.003816954,0
2005.7.26,0.001788473,0.000886525
2005.7.27,0.004538095,-0.000663643
2005.7.28,0.005563409,0.00219877
2005.7.29,-0.007667821,-0.004394646
2005.8.1,0.000890869,-0.000440141
2005.8.2,0.007098521,0.009632299
2005.8.3,0.000723153,-0.0004363
2005.8.4,-0.00733608,-0.006803494
2005.8.5,-0.007716401,-0.004206804
2005.8.8,-0.002694429,0.001545766
2005.8.9,0.006763114,0.010537968
2005.8.10,-0.001869539,0.003906255
2005.8.11,0.007053416,-0.001088258
2005.8.12,-0.005996291,-0.006117563
2005.8.15,0.002840565,-0.000658834
2005.8.16,-0.011902961,-0.00944543
2005.8.17,0.000737856,0.000663057
2005.8.18,-0.000983929,-0.003098719
2005.8.19,0.000574076,0.010328627
2005.8.22,0.001638405,-0.001530222
2005.8.23,-0.003361623,-0.008598884
2005.8.24,-0.006591982,0.000443656
2005.8.25,0.00231214,-0.003132694
2005.8.26,-0.006039315,-0.008992866
2005.8.29,0.005956831,0.00925828
2005.8.30,-0.003222211,-0.002471078
2005.8.31,0.00979956,0.008948606
2005.9.1,0.001064745,0.000886721
2005.9.2,-0.002951306,-0.004221759
2005.9.6,0.012564414,0.007929557
2005.9.7,0.002429348,-0.001313198
2005.9.8,-0.003808602,-0.005048853
2005.9.9,0.007924997,0.001312336
2005.9.12,-0.000725192,-0.007098521
2005.9.13,-0.00760583,-0.009381351
2005.9.14,-0.003254152,0.002239141
2005.9.15,0.000407349,0.003356834
2005.9.16,0.007703886,0.004896515
2005.9.19,-0.005589548,0.007133334
2005.9.20,-0.007910982,0.002210434
2005.9.21,-0.00913023,-0.007582552
2005.9.22,0.003629169,-0.003371168
2005.9.23,0.000576155,0.002909256
2005.9.26,0.000246822,0.008585633
2005.9.27,8.23E-05,-0.000659993
2005.9.28,0.000986599,0.006329826
2005.9.29,0.008835859,-0.001526551
2005.9.30,0.000895583,-0.002170611
2005.10.3,-0.001710446,0.002817208
2005.10.4,-0.009995168,0.006256088
2005.10.5,-0.015015422,-0.005211738
2005.10.6,-0.00410403,-0.002421575
2005.10.7,0.003686022,0.000441989
2005.10.10,-0.007217218,-0.003744085
2005.10.11,-0.002023439,0.000219998
2005.10.12,-0.006094999,0.000221459
2005.10.13,-0.000764494,-0.007580861
2005.10.14,0.008293185,0.002457827
2005.10.17,0.002945262,-0.004005346
2005.10.18,-0.010134366,-0.008930624
2005.10.19,0.014912446,-0.01023085
2005.10.20,-0.015167126,-0.011775498
2005.10.21,0.001527106,-0.000686892
2005.10.24,0.016646034,0.011605546
2005.10.25,-0.002420803,-0.009513096
2005.10.26,-0.004271542,0.002270664
2005.10.27,-0.010547286,-0.009877191
2005.10.28,0.016405533,0.000925926
2005.10.31,0.007150608,0.011115006
2005.11.1,-0.00348577,0.000225708
2005.11.2,0.009927282,0.001128541
2005.11.3,0.004189434,0.009830285
2005.11.4,0.000163934,-0.001780152
2005.11.7,0.002210488,0.002222223
2005.11.8,-0.003440652,-0.004437549
2005.11.9,0.001721806,-0.006680052
2005.11.10,0.008402383,-0.004011594
2005.11.11,0.003001178,0.002427989
2005.11.14,-0.000729188,0.005956995
2005.11.15,-0.003898007,0.000220434
2005.11.16,0.001788473,-0.004428705
2005.11.17,0.009377595,-0.003091193
2005.11.18,0.004415727,-0.000439078
2005.11.21,0.005193572,0.004373504
2005.11.22,0.005087451,0.000436586
2005.11.23,0.003482669,0.00260813
2005.11.25,0.002052254,0.003913899
2005.11.28,-0.008472949,-0.009993566
2005.11.29,0,0.006108221
2005.11.30,-0.006382152,-0.00349498
2005.12.1,0.012091469,0.010394204
2005.12.2,0.000316231,0.002572349
2005.12.5,-0.00237417,-0.001931124
2005.12.6,0.001266926,0.005563892
2005.12.7,-0.004997829,-0.001712696
2005.12.8,-0.001273277,0.008158053
2005.12.9,0.002862597,0.00193071
2005.12.12,0.000793714,-0.00192082
2005.12.13,0.005538427,0.003623579
2005.12.14,0.00417307,-0.00489936
2005.12.15,-0.001415317,-0.00192164
2005.12.16,-0.002836658,0.003407884
2005.12.19,-0.0058563,-0.000851064
2005.12.20,-0.000238142,0.004688841
2005.12.21,0.002537267,0.008442431
2005.12.22,0.00418824,0.000420521
2005.12.23,0.000473037,-0.000629393
2005.12.27,-0.009662676,0.001257335
2005.12.28,0.00135205,0
2005.12.29,-0.003024758,0.001256808
2005.12.30,-0.004874745,-0.008858948
2006.1.3,0.016296957,0.004185858
2006.1.4,0.003666034,0.004761421
2006.1.5,1.57E-05,0.000826617
2006.1.6,0.009355541,0.003912287
2006.1.9,0.003649639,0.000614691
2006.1.10,-0.000356611,-0.000205529
2006.1.11,0.003452149,0.000612933
2006.1.12,-0.006294009,0.002659304
2006.1.13,0.001204506,-0.005134009
2006.1.17,-0.003563319,-0.002489111
2006.1.18,-0.003904943,0.005883606
2006.1.19,0.005548265,0.002701862
2006.1.20,-0.018496284,-0.011864017
2006.1.23,0.001845319,0.005061166
2006.1.24,0.002402517,-0.002731381
2006.1.25,-0.001722272,0.004811221
2006.1.26,0.007208985,0.015289554
2006.1.27,0.007734003,0.004654466
2006.1.30,0.001144454,-0.001011225
2006.1.31,-0.003991772,-0.000403796
2006.2.1,0.001857533,0.010054378
2006.2.2,-0.009102009,-0.014490091
2006.2.3,-0.00537307,-0.002828285
2006.2.6,0.000782903,-0.003435388
2006.2.7,-0.008127674,-0.00303429
2006.2.8,0.008625566,0.001430469
2006.2.9,-0.001478594,0.004848494
2006.2.10,0.002505128,-0.005681833
2006.2.13,-0.003265019,0.008917773
2006.2.14,0.009982788,-0.001207973
2006.2.15,0.003498299,-0.003235594
2006.2.16,0.007301405,0.00402415
2006.2.17,-0.001661091,0.005014553
2006.2.21,-0.003275923,-0.001801622
2006.2.22,0.007485379,0.010366919
2006.2.23,-0.003782276,-0.002378594
2006.2.24,0.001272689,0.003553804
2006.2.27,0.003630667,0.001377817
2006.2.28,-0.010455357,-0.013497625
2006.3.1,0.008227427,0.007145723
2006.3.2,-0.001627668,-0.010712263
2006.3.3,-0.001482707,-0.003806476
2006.3.6,-0.006992845,0.000199025
2006.3.7,-0.001863642,-0.000200582
2006.3.8,0.002027914,-0.007630559
2006.3.9,-0.004892784,0.000598982
2006.3.10,0.007197572,0.017685508
2006.3.13,0.001987755,0.003528724
2006.3.14,0.010342475,0.00567794
2006.3.15,0.004260726,-0.001170047
2006.3.16,0.001771235,-0.00155824
2006.3.17,0.001469812,-0.00097229
2006.3.20,-0.001661353,-0.003301936
2006.3.21,-0.00603312,0.003112237
2006.3.22,0.00600247,0.010653854
2006.3.23,-0.002585636,-0.001731935
2006.3.24,0.000982869,0.002493528
2006.3.27,-0.001028965,-0.010598423
2006.3.28,-0.006458995,-0.003875223
2006.3.29,0.007441909,0.005416922
2006.3.30,-0.00202832,0.003448279
2006.3.31,-0.00414625,0.000191589
2006.4.3,-0.00389897,0.002097836
2006.4.4,0.006237202,-0.003641595
2006.4.5,0.004301838,-0.001915709
2006.4.6,-0.001923224,-0.004014918
2006.4.7,-0.010397323,-0.010977481
2006.4.10,0.000856439,0.003668312
2006.4.11,-0.007765691,-0.01437197
2006.4.12,0.001204029,-0.003335626
2006.4.13,0.000776024,0.001176471
2006.4.18,0.016933148,0.000588755
2006.4.19,0.001742068,0.001552193
2006.4.20,0.00116732,0.007899087
2006.4.21,-0.000137261,0.004965633
2006.4.24,-0.002420412,-0.000382922
2006.4.25,-0.004881516,-0.001146132
2006.4.26,0.002815337,0.000571701
2006.4.27,0.003296206,-0.007456301
2006.4.28,0.000679304,-0.003466208
2006.5.2,0.006125898,0.008634804
2006.5.3,-0.00388353,-0.012636584
2006.5.4,0.003358654,0.005551847
2006.5.5,0.010242659,0.008728708
2006.5.8,-0.000830057,-0.00338792
2006.5.9,0.000362291,0.004703235
2006.5.10,-0.001299378,0.000940822
2006.5.11,-0.012714405,-0.002639021
2006.5.12,-0.011274146,-0.013753798
2006.5.15,0.002560246,-0.013592442
2006.5.16,-0.001871197,0.000976658
2006.5.17,-0.016713568,-0.037941718
2006.5.18,-0.006666533,-0.001401542
2006.5.19,0.004128381,0.005196894
2006.5.22,-0.003922349,-0.008906941
2006.5.23,-0.004351562,0.015685019
2006.5.24,0.001598327,-0.007868496
2006.5.25,0.01143303,0.011611742
2006.5.26,0.005836585,0.011401735
2006.5.30,-0.015882786,-0.022401571
2006.5.31,0.008468228,0.018860912
2006.6.1,0.012254825,0.002974717
2006.6.2,0.001950326,-0.007870958
2006.6.5,-0.017913499,-0.008340001
2006.6.6,-0.001091306,-0.007095823
2006.6.7,-0.005921216,-0.001416001
2006.6.8,0.001471753,-0.007484442
2006.6.9,-0.004485652,0.003893049
2006.6.12,-0.011913175,-0.004730086
2006.6.13,-0.010074198,-0.004415947
2006.6.14,0.005200321,-0.001264223
2006.6.15,0.021037149,0.013314114
2006.6.16,-0.003684655,-0.019505803
2006.6.19,-0.00915858,-0.003913899
2006.6.20,0,0.017115584
2006.6.21,0.009718047,0.00040808
2006.6.22,-0.005061031,-0.005259976
2006.6.23,-0.00087547,0.002025933
2006.6.26,0.004857608,-0.007078602
2006.6.27,-0.009117444,-0.012180419
2006.6.28,0.005641889,0.004912003
2006.6.29,0.021383928,0.014293147
2006.6.30,-0.002091969,0.004528904
2006.7.3,0.007944361,0.002744562
2006.7.5,-0.00716596,-0.006906786
2006.7.6,0.00275086,0.004529796
2006.7.7,-0.006772853,0.000984737
2006.7.10,0.001484523,0.008062181
2006.7.11,0.004071369,-0.00790518
2006.7.12,-0.01089703,-0.001381625
2006.7.13,-0.0130357,-0.007803942
2006.7.14,-0.004914292,-0.005088034
2006.7.17,-0.001384229,-0.004704928
2006.7.18,0.001926081,-0.000205782
2006.7.19,0.018482031,0.01991531
2006.7.20,-0.008513607,-0.001001302
2006.7.21,-0.00709408,-0.005448505
